Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,545719315434.0459,27983.75038178,19501293.0,9503917434.43,0.08544383,3.76682451,6.57705013,20231001
2,Ethereum,ETH,208471009287.77515,1733.81047844,120238637.31376177,5054880179.79,0.00431048,3.74880917,9.67560432,20231001
3,Tether USDt,USDT,83246238290.15326,0.99989418,83255047972.35954,26887832163.72,-0.00397864,-0.0315606,-0.02410972,20231001
4,BNB,BNB,33545795242.039948,218.04713353,153846531.70370978,387408083.16,-0.38912653,1.50163362,4.68796637,20231001
5,XRP,XRP,27946579472.92458,0.52420447,53312364216.0,549430553.69,-0.01587553,1.70722102,4.34254886,20231001
6,USDC,USDC,25132933912.988926,1.00008985,25130675885.857414,2061687653.84,0.01333685,-0.00157223,0.00033151,20231001
7,Solana,SOL,9844132494.96014,23.83648626,412985890.10237867,637123111.49,-1.73995661,11.41071663,23.03153545,20231001
8,Cardano,ADA,9342534384.336525,0.26589525,35136146365.992,165088196.97,-0.41144303,4.66383406,9.41005892,20231001
9,Dogecoin,DOGE,8925275654.05237,0.06319316,141238006383.70523,162108910.85,-0.44483753,1.6924657,4.03410154,20231001
10,TRON,TRX,8025916797.687739,0.09011799,89060096201.37527,150130603.39,-0.09023631,1.6168681,7.78124481,20231001
11,Toncoin,TON,7299872808.481021,2.12706945,3431892087.62,24385604.86,-0.07590846,0.65947537,-3.23564781,20231001
12,Dai,DAI,5348848171.280117,1.00017943,5347888595.7464075,94375862.64,-0.03391093,0.05060145,0.02665406,20231001
13,Polygon,MATIC,5287236357.164895,0.56853208,9299803030.71938,359188207.84,-0.16259621,6.61015446,10.6979404,20231001
14,Polkadot,DOT,5240023925.505798,4.26100894,1229761307.941272,82943342.48,-0.19255063,3.78482505,6.78698154,20231001
15,Litecoin,LTC,5029841521.312274,68.23331481,73715332.97743528,248362901.59,-0.28153278,3.27482989,7.30678162,20231001
16,Bitcoin Cash,BCH,4727608863.583491,242.19152611,19520125.0,206197081.97,-0.7317244,3.34561564,18.27449469,20231001
17,Wrapped Bitcoin,WBTC,4552278669.523858,27946.12414041,162894.81312869,189230637.96,0.03983682,3.54010894,6.44047523,20231001
18,Chainlink,LINK,4481026225.552357,8.0470979,556849970.4527867,292177704.12,-0.00858972,-1.63664904,15.13149071,20231001
19,Shiba Inu,SHIB,4431442859.690371,7.52e-06,589346914631298.1,88431123.92,-0.20425934,2.41932863,2.86542269,20231001
20,Avalanche,AVAX,3449800992.2985663,9.73989797,354192723.9085462,119548757.45,-0.45695879,5.36681948,10.83530003,20231001
21,TrueUSD,TUSD,3446590100.503402,0.99892168,3450310631.08,331818767.81,-0.02272504,-0.02376329,-0.02093339,20231001
22,UNUS SED LEO,LEO,3396211017.5212183,3.65506783,929178657.9,616317.24,-0.00409398,0.00895678,-1.20039279,20231001
