Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,756690015947.5225,38688.74836119,19558400.0,23512784001.94,-0.08313402,2.58798589,2.56749732,20231201
2,Ethereum,ETH,250953198636.80478,2087.14000743,120237836.34236658,10866891430.26,0.04998589,1.68492018,0.28772356,20231201
3,Tether USDt,USDT,89368296862.00359,1.00018507,89351760801.04417,36738335582.29,-0.02195858,0.00286409,-0.01682758,20231201
4,BNB,BNB,34665643050.490166,228.54563724,151679303.39472583,611750027.51,0.10053672,0.37852272,-1.87002978,20231201
5,XRP,XRP,33029097728.211914,0.6129147,53888571585.0,919121547.51,0.14546685,1.08134074,-1.4418195,20231201
6,Solana,SOL,25369600095.531548,59.80399734,424212447.70557296,1376669759.63,-0.52468143,0.94928801,5.16571208,20231201
7,USDC,USDC,24571497095.930996,0.99979678,24576491634.069614,5045550333.92,-0.02147615,-0.02096652,0.01649573,20231201
8,Cardano,ADA,13565396567.420017,0.38420165,35308012103.155,248849205.36,0.36451817,2.20975909,-0.52083708,20231201
9,Dogecoin,DOGE,11912714621.646458,0.08385656,142060616383.70526,519429438.87,0.16957277,0.52652408,7.21063236,20231201
10,TRON,TRX,9134138067.00858,0.10317655,88529202244.55061,221433774.39,-0.03094578,-0.32690429,-1.47504633,20231201
11,Chainlink,LINK,8343410791.602787,14.9832293,556849970.4527867,515864141.99,0.36889904,4.01819344,3.6160922,20231201
12,Toncoin,TON,8312765493.356167,2.42221063,3431892087.62,32651021.8,0.08249958,1.41139374,1.47689221,20231201
13,Avalanche,AVAX,7982824223.526543,21.8613732,365156577.80829406,564612277.16,0.18906273,2.21870736,4.67134947,20231201
14,Polygon,MATIC,7415550851.988829,0.79949561,9275286490.441473,499277190.38,0.74287708,4.84973975,5.20110298,20231201
15,Polkadot,DOT,6958106002.339259,5.47503989,1270877682.7724826,153997356.57,0.0763434,0.16915072,4.41888758,20231201
16,Dai,DAI,5346565838.513768,0.99975266,5347888595.7464075,220472115.15,0.01200713,-0.03104773,-0.02755499,20231201
17,Litecoin,LTC,5289697598.092783,71.54496994,73935282.97358775,342098446.09,0.10176413,3.02306703,1.14371714,20231201
18,Shiba Inu,SHIB,4931149940.005347,8.37e-06,589346914631298.1,112451792.11,-0.00702742,0.88689524,2.12638074,20231201
19,Bitcoin Cash,BCH,4408458003.195213,225.216852,19574281.25,117943684.72,-0.08415298,1.64045148,-0.57021381,20231201
20,UNUS SED LEO,LEO,3688444356.721057,3.9730286,928370955.9,565667.0,-0.20534682,-0.18207823,-2.88163548,20231201
21,Cosmos,ATOM,3570481698.8737626,9.46212724,377344503.0,134878841.12,0.29816941,2.23141189,6.27913986,20231201
22,Uniswap,UNI,3540242831.476802,6.01890681,588187015.71,183416860.67,-0.25086135,1.12831831,-2.44393808,20231201
23,OKB,OKB,3468086081.649982,57.80143469,60000000.0,7344060.85,-0.41502199,2.59241488,-0.49552549,20231201
24,Stellar,XLM,3359004007.937587,0.11979376,28039890563.459465,59601663.8,0.19705823,1.25248846,1.51148547,20231201
25,Monero,XMR,3150933409.214817,171.56866416,18365436.51243247,83821876.41,0.38498279,1.04893695,0.65150851,20231201
26,Kaspa,KAS,2995930853.763087,0.1377185,21754018904.619713,54884309.76,-0.41351882,7.14223525,-1.35041129,20231201
27,TrueUSD,TUSD,2953460119.0490937,0.99918168,2955878966.94,202835516.54,0.05615655,0.04827144,-0.01555101,20231201
28,Ethereum Classic,ETC,2737948263.027358,18.97238374,144312296.25006807,131315121.65,0.06850923,1.78151227,-1.22498763,20231201
29,Cronos,CRO,2322211671.736908,0.0919214,25263013692.0,12095240.69,0.17736699,3.39171816,-5.76350183,20231201
30,THORChain,RUNE,2181285766.514743,6.45951416,337685732.0,263863766.25,-0.14297726,-0.01387506,18.88770967,20231201
31,Filecoin,FIL,2135747982.4479618,4.50054801,474552872.0,100998259.78,0.00810863,2.60964868,-3.02403357,20231201
32,Lido DAO,LDO,2124307920.0529134,2.38673382,890048106.2971102,81370718.13,0.50639569,1.32124042,-4.54018211,20231201
33,Internet Computer,ICP,2109731388.9613917,4.69036756,449800866.05784124,57585151.44,0.11854546,3.01873433,2.08241027,20231201
34,Hedera,HBAR,2043336210.7257934,0.06087795,33564471854.67012,39742602.36,0.23512316,1.05820305,-2.30908234,20231201
35,Aptos,APT,1958470572.9917278,7.05567603,277573766.74671274,87649309.16,0.17309915,1.05122237,-5.1937957,20231201
36,NEAR Protocol,NEAR,1900068162.8055222,1.89367998,1003373422.0,94762842.69,-0.39447342,0.6820989,3.11125115,20231201
37,Immutable,IMX,1856551874.954876,1.44423196,1285494242.490024,103520837.72,0.00508881,12.67471872,1.41193873,20231201
38,Mantle,MNT,1701498151.2220228,0.54418791,3126673946.0131407,93995897.83,0.00038976,1.0671648,7.08249704,20231201
39,BUSD,BUSD,1657693465.4571507,0.99985158,1657939536.1281714,357093995.52,-0.00380028,-0.01091096,-0.0412747,20231201
40,VeChain,VET,1638097694.660787,0.02252779,72714516834.0,37605792.84,0.54604926,5.38977415,5.83695691,20231201
41,Optimism,OP,1511393178.1402452,1.65851153,911294948.0,133990342.94,-0.06944956,-0.78330508,-7.78691412,20231201
42,Injective,INJ,1501275684.4372084,17.92449077,83755555.66,119613022.68,0.08233942,-2.58072691,14.81545553,20231201
43,Aave,AAVE,1469307564.4696553,100.21114306,14662117.60037312,106437380.56,-0.22428069,2.00654282,1.29363967,20231201
44,Maker,MKR,1421173940.5948749,1547.32629751,918470.74717112,58535911.41,0.39935516,1.30661938,6.17007782,20231201
45,The Graph,GRT,1396953728.7755232,0.1499057,9318883530.487062,59400006.13,0.04197313,4.87632956,-2.58810994,20231201
46,FTX Token,FTT,1358089118.8846996,4.12924699,328895103.813207,53095148.4,0.25148859,0.11339572,-5.42946799,20231201
47,Render,RNDR,1320685796.415668,3.55110454,371908453.10879594,79895611.25,0.01626513,3.4866424,4.85692374,20231201
48,Arbitrum,ARB,1317938966.6825488,1.03367762,1275000000.0,231518840.52,0.10646778,2.65965752,-1.48558646,20231201
49,Quant,QNT,1208334026.4221208,100.08781988,12072738.0,16652796.27,-0.21193057,0.03890125,0.91984092,20231201
50,MultiversX,EGLD,1189835032.1057615,45.28438491,26274731.0,25588297.84,-0.07575106,4.1528622,-3.72184454,20231201
51,Algorand,ALGO,1114733061.413112,0.13923545,8006101102.774614,156340688.18,0.4040909,4.22107697,4.28623726,20231201
52,Stacks,STX,1087078946.0515866,0.76386456,1423130499.272847,116439261.0,0.79452534,10.41739155,18.33613388,20231201
53,Celestia,TIA,1049288350.2751092,7.09755278,147838048.297921,208771748.45,0.5285071,11.88822777,28.53802361,20231201
54,Theta Network,THETA,997429003.1198262,0.997429,1000000000.0,25782231.77,0.29151754,-1.34508773,0.70558732,20231201
55,Synthetix,SNX,998428003.0297418,3.42073215,291875528.53062993,54288635.22,0.58730546,3.41660465,-4.69686179,20231201
56,Flow,FLOW,996055929.3837563,0.67576666,1473964291.0,42561591.5,0.07454112,3.36390065,4.67348828,20231201
57,First Digital USD,FDUSD,966364999.7988286,0.99970209,966652971.77,2399646969.64,0.0005782,0.01013331,-0.01585248,20231201
58,Bitcoin SV,BSV,931550836.553971,47.60740911,19567350.0,45984911.95,0.43389884,2.81750072,-0.67921302,20231201
59,Fantom,FTM,882933337.7942151,0.31492451,2803634835.5265927,56779721.19,0.35327653,3.74691056,4.35188718,20231201
60,The Sandbox,SAND,869622491.8283017,0.41508794,2095031926.2233226,68038147.42,0.00917789,1.56919204,2.19330715,20231201
61,Axie Infinity,AXS,858005341.9960802,6.4980533,132040366.96947305,71961348.97,0.38873443,2.02841616,9.08578306,20231201
62,Decentraland,MANA,832113647.7144406,0.43955189,1893095370.6427295,63262383.56,0.28854952,1.72699825,6.3287344,20231201
63,Tezos,XTZ,810363800.825178,0.84249511,961861729.583955,17939129.12,0.15094302,1.1466637,2.25051698,20231201
64,Terra Classic,LUNC,801085712.4871073,0.0001381,5800714248692.747,326100681.45,0.61048593,17.89248499,85.99280429,20231201
65,Neo,NEO,789747746.6673523,11.19592904,70538831.0,36504880.84,0.40635656,0.54077968,1.54660298,20231201
66,Kava,KAVA,771398988.8381312,0.78411764,983779668.0,14055255.9,-0.02606564,2.4100796,2.07313465,20231201
67,Mina,MINA,762537436.40815,0.75430454,1010914555.8400393,74027911.91,1.14877576,5.63664275,0.64373693,20231201
68,EOS,EOS,765380404.5816325,0.68949155,1110064954.9405,94448404.36,0.18316294,1.52238874,0.83510291,20231201
69,KuCoin Token,KCS,764328062.0597123,7.90142113,96732986.31902875,2959951.65,-0.26140112,-1.30678004,0.59901268,20231201
70,Bitget Token,BGB,747325163.791065,0.53380369,1400000000.0,17109863.82,-0.11285872,-1.04622918,-1.87773239,20231201
71,IOTA,IOTA,725939287.3213629,0.23894295,3038128133.0,127658986.98,1.94463085,1.65195952,32.31370373,20231201
