Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,865106026911.0958,44167.33021408,19587012.0,18426978443.25,1.45414975,4.50049971,1.27069067,20240101
2,Ethereum,ETH,282712004769.55237,2352.32794067,120183924.98863354,6906765990.38,0.72364469,3.10574316,3.50997179,20240101
3,Tether USDt,USDT,91739542215.53175,1.00036789,91705804322.00542,35556530942.6,0.00862677,0.06380289,-0.01943862,20240101
4,BNB,BNB,47693236942.17084,314.40829535,151692043.90431067,910568056.97,0.21844217,0.63136196,17.72356289,20240101
5,Solana,SOL,47090921460.19452,109.50867921,430019992.9344921,2157671990.39,1.31894509,7.88413982,-9.60637325,20240101
6,XRP,XRP,34103276615.246426,0.6300819,54125149173.0,729315153.08,0.43439864,2.46213361,-2.51496708,20240101
7,USDC,USDC,24546920962.788563,1.00013095,24543706949.672638,3619152849.75,0.00416472,0.00613005,-0.02661989,20240101
8,Cardano,ADA,22037177200.273846,0.62310994,35366435227.353,397524047.96,0.73120815,4.86451284,-0.41730307,20240101
9,Avalanche,AVAX,15300673675.518974,41.86446152,365481200.95791894,671490412.82,1.50653707,8.61216097,-13.40514227,20240101
10,Dogecoin,DOGE,13111468130.225855,0.09202374,142479196383.70523,298687048.54,0.49366496,2.85249602,-2.56785536,20240101
11,Polkadot,DOT,11144036783.195686,8.59892494,1295980237.5914497,246624749.15,0.76628567,4.94188949,-6.82369068,20240101
12,Polygon,MATIC,9704820305.42127,1.0156522,9555259444.334522,443087382.29,0.53230984,4.64077907,11.37046395,20240101
13,TRON,TRX,9521523025.370115,0.10781219,88315831600.03278,196859913.01,0.16775266,0.12957004,1.7736593,20240101
14,Chainlink,LINK,8825892482.887999,15.53580873,568099970.4527867,319817916.7,0.46526782,3.94540776,-0.46504842,20240101
15,Toncoin,TON,8075672345.577366,2.33676302,3455922688.128639,35373668.08,1.05256325,1.15702147,4.46698057,20240101
16,Shiba Inu,SHIB,6296723415.489738,1.069e-05,589300114583620.0,97831619.35,0.46600881,3.3390313,-2.97591474,20240101
17,Internet Computer,ICP,5887640396.330943,12.96258087,454202790.0178296,301646903.44,-0.61776423,-2.6852453,35.69354713,20240101
18,Litecoin,LTC,5533602216.621434,74.73192779,74046025.30671214,255667691.66,0.45137587,2.65595028,3.39900754,20240101
19,Dai,DAI,5350885881.160047,1.00056046,5347888595.7464075,224210241.54,0.02501484,0.11480756,0.09448095,20240101
20,Bitcoin Cash,BCH,5226247275.621958,266.61593801,19602156.25,273011073.24,0.35397416,2.83611679,13.46447109,20240101
21,Uniswap,UNI,4547540978.072963,7.6022061,598187015.71,91692015.53,0.4479222,5.16014808,9.09739581,20240101
22,Cosmos,ATOM,4268191533.1315894,11.19702883,381189653.0,123659503.23,0.7818092,5.71252673,-6.16076271,20240101
23,NEAR Protocol,NEAR,3816929596.627973,3.79920074,1004666471.0,187381362.76,0.69374161,4.00607892,-10.72177747,20240101
24,Stellar,XLM,3729102815.3069005,0.13190516,28271092063.965366,60178269.83,0.66062353,2.28419693,0.66350371,20240101
25,Filecoin,FIL,3732349793.969143,7.60796256,490584669.0,955715091.37,-0.42632104,9.78345823,31.16541253,20240101
26,UNUS SED LEO,LEO,3686606845.4833345,3.97234551,928068022.9,1349693.08,0.07771102,-0.04726484,0.50430063,20240101
27,Optimism,OP,3634874146.9857955,3.98869121,911294948.0,445958535.26,-0.06821693,7.58454976,17.80624809,20240101
28,OKB,OKB,3350483336.076544,55.84138893,60000000.0,4130118.75,0.61166702,1.89782262,2.89856914,20240101
29,Injective,INJ,3320859362.223906,39.64942189,83755555.66,176857603.01,0.62618623,10.82752633,-8.41384157,20240101
30,Ethereum Classic,ETC,3258588004.009564,22.50017959,144824977.5535641,177075161.69,0.86964657,2.69968527,4.7973374,20240101
31,Monero,XMR,3117152476.099758,169.60584181,18378803.71789008,70363490.66,0.73081533,2.77386508,-2.83806781,20240101
32,Hedera,HBAR,3080837611.759217,0.09161556,33627884868.08753,68643780.92,1.98628158,6.63396282,-0.95546641,20240101
33,Aptos,APT,3056402861.3165245,9.93333368,307691552.4082047,123895045.73,0.13053079,5.62490453,-5.00837285,20240101
34,Immutable,IMX,3008143400.8991804,2.27546687,1321989537.490024,75618585.67,0.54458525,6.53034636,-5.40503818,20240101
35,VeChain,VET,2659165026.6094403,0.03656993,72714516834.0,53676280.25,0.7772925,6.80663103,-4.20791072,20240101
36,Lido DAO,LDO,2596454040.090815,2.91677948,890178383.1367747,80256012.32,0.31334789,10.3469004,14.18092715,20240101
37,Kaspa,KAS,2578695184.8860593,0.11641242,22151374497.23707,24415181.1,0.58150192,3.75098342,7.02145772,20240101
38,Cronos,CRO,2539822096.800064,0.1005352,25263013692.0,9075121.98,1.1348651,1.61105997,0.28121777,20240101
39,TrueUSD,TUSD,2307406382.8795185,0.99881237,2310149997.74,186426519.8,-0.01556508,0.11680198,0.12387903,20240101
40,Stacks,STX,2270367057.532191,1.58742251,1430222289.818055,121618085.07,2.36777778,5.58567898,4.3962483,20240101
41,Arbitrum,ARB,2212323839.3700056,1.73515595,1275000000.0,736600433.63,0.78606146,11.57081148,24.66620321,20240101
42,Celestia,TIA,2161860337.7779093,13.98062746,154632568.845842,209261123.12,2.74805206,17.89397564,1.78690393,20240101
43,Bitcoin SV,BSV,2036736060.6593974,103.93996323,19595312.5,439662156.64,1.95807332,8.62825931,103.85332191,20240101
44,The Graph,GRT,2030582649.412375,0.21688218,9362607237.461185,209462476.47,0.02223348,17.75630119,10.12337946,20240101
45,Mantle,MNT,2019489682.9542475,0.64451738,3133336263.0131407,67913922.88,1.26954392,0.32649606,5.47085675,20240101
46,Algorand,ALGO,1912296442.0698438,0.23898142,8001862267.118325,60953802.37,0.20718174,7.27394783,0.3586048,20240101
47,MultiversX,EGLD,1884171835.6748402,71.37174304,26399409.0,51161668.6,0.14093752,5.0599159,-2.01769934,20240101
48,THORChain,RUNE,1808915321.654858,5.35758292,337636458.0,177895673.29,1.82210076,3.80299284,-8.68520193,20240101
49,First Digital USD,FDUSD,1801571515.376536,1.00026659,1801091366.91,1849332074.34,-0.01846902,0.15785054,0.09062169,20240101
50,Render,RNDR,1765068686.453199,4.74597625,371908453.10879594,83983399.44,0.91955586,6.31901679,2.50890397,20240101
51,SATS,1000SATS,1720478661.966076,0.00081928,2100000000000.0,60729183.22,2.6130616,3.56018766,-6.6736017,20240101
52,Aave,AAVE,1706041170.2623532,116.04749417,14701232.30532328,138450230.5,1.30441223,6.41102352,12.70508507,20240101
53,Quant,QNT,1703407554.5888076,141.0953799,12072738.0,19973750.97,0.28928917,2.49330479,2.80025173,20240101
54,Sei,SEI,1633327747.9450312,0.7101425,2300000000.0,1054583732.39,-0.83997868,26.12665049,79.71273548,20240101
55,ORDI,ORDI,1639585707.5976222,78.07550989,21000000.0,402978171.38,2.44013019,-0.2494173,3.8878643,20240101
56,Mina,MINA,1583020689.6639333,1.54111687,1027190549.8400393,178768066.73,1.03019696,13.70368461,31.84283673,20240101
57,Maker,MKR,1522166585.5208583,1654.64247052,919936.85200437,73466789.31,-0.17193694,-2.55445681,17.55839223,20240101
58,Fantom,FTM,1412109664.1711395,0.50367104,2803634835.5265927,94529032.97,0.3153837,6.48708122,-9.48013118,20240101
59,Flow,FLOW,1410622018.1792195,0.95344097,1479506396.0,56406252.33,-0.17552802,4.82500794,-4.27815092,20240101
60,Theta Network,THETA,1338514749.6608253,1.33851475,1000000000.0,25119688.45,0.58642539,7.03840773,-5.62589172,20240101
61,The Sandbox,SAND,1280167671.3411355,0.60421408,2118731926.2233226,209553758.1,0.43059906,1.46643789,-0.35819977,20240101
62,Synthetix,SNX,1240269311.864605,4.08039389,303958232.1346408,36138995.77,-0.23375269,5.65385427,0.61967051,20240101
63,Axie Infinity,AXS,1220137509.9036925,9.2406401,132040366.96947305,59800957.15,1.27552229,4.47937728,-9.34007577,20240101
64,BitTorrent (New),BTT,1150406417.484749,1.19e-06,968246428571000.0,32634380.17,0.58258201,1.1020676,-2.9629193,20240101
65,Helium,HNT,1107805512.2961001,6.94584702,159491781.03409398,11368858.47,0.78493317,1.53573229,-6.42187702,20240101
66,Tezos,XTZ,1063934917.7721791,1.10184772,965591609.133751,47406413.0,0.11700401,9.32815161,5.74915154,20240101
67,FTX Token,FTT,1038651159.960465,3.15800128,328895103.813207,37464138.76,0.7600787,2.81060507,-13.57885408,20240101
68,Decentraland,MANA,1021881465.282272,0.53979397,1893095370.6427295,87899198.92,0.51243967,3.69027583,-3.78839325,20240101
69,BUSD,BUSD,1011336063.163025,1.00039379,1010937966.6781714,41095466.65,-0.02191487,0.05833858,0.03630781,20240101
70,KuCoin Token,KCS,1007369243.1946939,10.42382407,96641044.28902875,1437531.07,-0.115258,1.35020521,-4.48270056,20240101
71,WEMIX,WEMIX,997575448.0744312,2.83853007,351440859.190716,30655017.98,1.39197357,11.70394397,-15.40180851,20240101
72,Neo,NEO,1004238506.0351119,14.23667634,70538831.0,114363951.04,1.01605151,2.16142028,-2.31148989,20240101
73,Kava,KAVA,990605358.4259876,0.91480256,1082862470.0,29728647.52,0.28229905,4.82314407,3.73656943,20240101
74,EOS,EOS,986405931.29475,0.88623781,1113026229.6272,103675287.34,0.44679928,4.97515978,0.61467681,20240101
75,IOTA,IOTA,969829797.0687411,0.31524791,3076403570.0,44841146.13,1.08861325,1.44555005,8.57654043,20240101
76,Oasis Network,ROSE,937624266.7176241,0.13966043,6713599876.0,56219858.12,-0.6837428,1.70465439,4.6865506,20240101
77,Sui,SUI,927424888.520984,0.84238815,1100947214.5534613,162782234.4,-0.16037922,8.21920265,3.17423617,20240101
78,Bonk,BONK,908651838.2438031,1.494e-05,60837624528359.0,123160644.61,4.14987719,11.85369561,-20.26287398,20240101
79,Klaytn,KLAY,900631028.9884698,0.25891634,3478463510.3313293,55270509.45,0.17731898,6.76065913,6.32471572,20240101
80,PancakeSwap,CAKE,881619699.4186747,3.50359557,251632839.19320852,130810669.43,0.86492855,0.50520105,20.4734775,20240101
81,Gala,GALA,872254758.1736491,0.0321151,27160266886.289146,71514325.61,0.89736094,5.87859656,-10.06441141,20240101
82,Beam,BEAM,860181926.5049791,0.0179061,48038482959.154526,22292491.55,0.57565383,4.52076033,-14.51873157,20240101
83,Terra Classic,LUNC,843512357.5842038,0.00014429,5845778495544.809,42120879.93,0.63207959,4.09213016,-9.47983509,20240101
84,Bitget Token,BGB,835363158.5651052,0.59668797,1400000000.0,18140697.22,0.27651737,2.96928464,1.00186095,20240101
85,XDC Network,XDC,810838958.6985998,0.05838281,13888316350.5,3312604.48,1.3714456,0.27922464,21.132103,20240101
86,WOO Network,WOO,791240483.7541827,0.43901823,1802295266.3498204,31406660.93,1.45269942,10.97094531,-6.89155391,20240101
87,Astar,ASTR,761750129.3188653,0.14001159,5440622047.0,37176291.96,-0.330375,2.89728826,29.38201604,20240101
88,Osmosis,OSMO,766351309.5087801,1.55575656,492590761.0,20369812.29,0.36005404,2.61174022,0.07540781,20240101
89,eCash,XEC,752316142.5543251,3.839e-05,19595523423092.0,36647702.03,0.5016819,2.98971637,13.55785856,20240101
90,USDD,USDD,714472258.0396982,0.98502786,725332033.742248,18650081.23,0.38178197,0.54520982,-0.27125572,20240101
91,Chiliz,CHZ,696173191.630765,0.08983653,7749332979.973704,48352641.36,1.07469564,4.312237,-0.26393122,20240101
92,Conflux,CFX,686428206.1973243,0.19297411,3557099926.44,32089478.71,0.2209094,-0.77466271,-2.92605935,20240101
