Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1994833263171.408,100655.90565121,19818343.0,27757944848.3,0.05861301,-1.70804255,-3.87600006,20250201
2,Ethereum,ETH,375830591598.9005,3118.32862536,120523086.80423748,19917507078.5,-0.55091862,-5.45549108,-5.99712746,20250201
3,XRP,XRP,166444641342.52655,2.88446925,57703732191.0,4886927800.3,-0.07074925,-4.97298511,-7.24301194,20250201
4,Tether USDt,USDT,139382417442.19662,0.99984341,139404246308.183,72792811129.19,0.00307916,0.00723646,-0.00390547,20250201
5,Solana,SOL,104085202246.26474,213.78502078,486868546.0998925,3546350864.38,-0.89077276,-7.70724035,-16.51422137,20250201
6,BNB,BNB,93101537043.84286,653.43292086,142480634.31,1544346911.5,-0.27673948,-3.53458744,-4.78465136,20250201
7,USDC,USDC,53313306327.35664,1.00002707,53311863117.78569,6185622116.94,0.00022504,-0.01027264,0.00378182,20250201
8,Dogecoin,DOGE,45597308093.39509,0.30835718,147871726383.70526,1577548524.41,0.1900948,-6.19687168,-12.83830941,20250201
9,Cardano,ADA,31594909342.482994,0.89794377,35185844017.05827,576044613.27,-0.5788239,-4.70008261,-8.11734862,20250201
10,TRON,TRX,21049811378.134212,0.2444103,86124895298.186,597036301.99,-0.29103369,-3.66297,-3.55922681,20250201
11,Chainlink,LINK,14707029173.030268,23.04815837,638099970.4527867,634426009.79,-0.20363007,-8.35116844,-7.52888208,20250201
12,Avalanche,AVAX,13249060567.866617,32.18126223,411701084.7565373,298434498.36,-0.33592465,-6.44340825,-12.12366725,20250201
13,Stellar,XLM,12025823361.655493,0.39330922,30576001828.629086,268987848.54,-0.17083614,-5.01739615,-5.69203718,20250201
14,Sui,SUI,11566668543.21483,3.74361317,3089707194.508888,745057400.42,-0.8751544,-8.30718476,-9.40894702,20250201
15,Toncoin,TON,11489505419.238264,4.6146888,2489768198.550923,153619582.53,-1.53151589,-4.3687998,-9.10232993,20250201
16,Hedera,HBAR,10926443463.995161,0.28552785,38267523198.7664,284024989.34,-0.64312713,-6.83785738,-13.99675526,20250201
17,Shiba Inu,SHIB,10403465693.654102,1.766e-05,589254004488406.1,296842571.19,-0.81561474,-6.5264495,-11.42969484,20250201
18,Polkadot,DOT,9146287810.385698,5.92168243,1544542100.0213776,247497056.97,-1.00513404,-6.27831203,-6.33869326,20250201
19,Litecoin,LTC,8976444549.269978,118.91511038,75486155.8040892,983459679.17,0.18376874,-7.1069405,-4.0876212,20250201
20,UNUS SED LEO,LEO,8943272384.333897,9.67666822,924209880.9,678758.43,-0.99047737,-0.87238771,-1.03769079,20250201
21,Bitget Token,BGB,8134838709.841077,6.77903226,1200000000.0,241345965.43,-0.46719555,-2.69287916,-10.58349033,20250201
22,Bitcoin Cash,BCH,8016558975.126772,404.39165017,19823750.0,279447559.48,-0.3631627,-4.67933462,-9.18268754,20250201
23,Hyperliquid,HYPE,7718351946.75336,23.11380832,333928180.0,263074725.11,-2.65509746,-14.09054172,0.06375841,20250201
24,Uniswap,UNI,6535367134.897573,10.88288232,600518037.71,211716540.85,-0.81000468,-7.48725639,-9.94778473,20250201
25,Ethena USDe,USDe,6105391374.761577,1.00087718,6100040547.934429,47888591.16,0.00467025,-0.00541833,0.0782262,20250201
26,Dai,DAI,5364753132.625283,0.99988266,5365382702.664872,162806154.3,-0.00241653,-0.01818773,-0.03265797,20250201
27,Pepe,PEPE,5161239925.708452,1.227e-05,420689899999994.8,907145590.77,0.0986946,-11.50260305,-18.44344657,20250201
28,MANTRA,OM,5039894930.432733,5.23043611,963570689.11,165781082.98,0.15797133,-1.75274216,29.36295848,20250201
29,NEAR Protocol,NEAR,5027933387.979494,4.27104109,1177214942.0,157290616.41,-0.55146889,-7.50524871,-13.30825337,20250201
30,Aave,AAVE,4473670603.354622,297.15679523,15054916.04155758,384359628.66,-0.76559805,-10.63495673,-8.97458604,20250201
31,Monero,XMR,4321632424.792479,234.27616318,18446744.07370955,74660856.51,0.18048,-1.80625196,5.92564299,20250201
32,Ondo,ONDO,4243488058.7777376,1.34325534,3159107529.0,301077032.9,-0.26906754,-9.62982087,-6.32178775,20250201
33,Internet Computer,ICP,4086102663.4272547,8.51050829,480124397.5264277,102437926.52,-0.06404161,-8.29029149,-7.52680002,20250201
34,Aptos,APT,4056051238.6707506,7.06986533,573709830.012144,238429292.01,-0.75921639,-9.44875017,-12.63698788,20250201
35,OFFICIAL TRUMP,TRUMP,3947347715.102326,19.73673858,200000000.0,2956274869.26,1.12717069,-18.14427456,-31.67326409,20250201
36,Mantle,MNT,3884672086.9393945,1.15453936,3364694382.8368406,168331633.9,0.41174292,-6.24762893,-3.37534127,20250201
37,Ethereum Classic,ETC,3763106782.3404274,24.98999208,150584552.8366795,164935199.24,-0.20472446,-6.82958737,-7.61331629,20250201
38,VeChain,VET,3525429588.5778112,0.04353186,80985041177.0,97455561.71,-0.36711098,-6.63407421,-8.46307646,20250201
39,Cronos,CRO,3295373680.7207003,0.12401882,26571560696.0,17364913.06,0.04516447,-4.41856409,-10.37900148,20250201
40,Bittensor,TAO,3234073166.884218,393.66790456,8215232.0,198257865.07,-1.24650974,-12.26512107,-3.43224787,20250201
41,POL (ex-MATIC),POL,3215240501.745705,0.37481136,8578289873.320079,123604313.82,-0.93225035,-7.99629937,-13.7355316,20250201
42,Kaspa,KAS,3125783191.1282783,0.12189322,25643618922.955116,49866739.05,-0.86153815,-6.10776129,-7.50085554,20250201
43,OKB,OKB,3067260286.6153708,51.12100478,60000000.0,4105729.42,-0.67326159,-3.24982555,-7.62901032,20250201
44,Algorand,ALGO,2934382639.794256,0.34892788,8409711134.818556,120071841.08,0.04483783,-7.91541446,-13.35341981,20250201
45,Render,RENDER,2793981250.402849,5.39673888,517716590.05628264,83960842.76,-0.95927874,-7.71031134,-22.51517581,20250201
46,Filecoin,FIL,2750279416.359969,4.38328389,627447248.0,140238459.85,-0.21252375,-8.82136245,-11.9679993,20250201
47,Jupiter,JUP,2708269577.9095736,0.92756719,2919755701.940485,231777188.05,-0.86287182,-10.36229348,-4.23434721,20250201
48,Arbitrum,ARB,2515539420.6845093,0.57910198,4343862574.0,387234224.57,-0.51255012,-9.66512455,-17.41363723,20250201
49,Cosmos,ATOM,2280974663.4303265,5.83467663,390934204.0,131314075.76,-0.46627351,-6.44144061,-5.79438693,20250201
50,Artificial Superintelligence Alliance,FET,2277335901.693648,0.93541846,2434563771.9856563,122047261.87,-1.92057195,-8.91262684,-22.50421216,20250201
51,Ethena,ENA,2116502054.9372544,0.67660405,3128125000.0,261770947.97,-0.37196634,-11.39237464,-20.92852007,20250201
52,Celestia,TIA,2012644475.9558208,3.93186309,511880609.660505,79090445.0,-0.09010534,-9.37726485,-13.39328994,20250201
53,GateToken,GT,2011298136.8598173,22.66323417,88747180.64855576,19427074.89,-0.34888504,-5.3696857,-10.69587059,20250201
54,Stacks,STX,1843670296.1826131,1.21987908,1511354961.27445,44497643.98,-0.38356282,-8.33338188,-12.2074491,20250201
55,First Digital USD,FDUSD,1834220238.3690639,0.99922001,1835652021.4,4058466117.77,0.00554573,-0.02019079,-0.04871461,20250201
56,Lido DAO,LDO,1830843074.5368068,2.04324455,896046961.4578881,227423261.16,-1.41699032,-11.22379943,2.57012627,20250201
57,Raydium,RAY,1824521700.7839296,6.27270472,290866823.959339,104921059.02,-0.95909301,-11.2698695,-17.7185784,20250201
58,Injective,INJ,1814093128.4057207,18.32955424,98970935.41,104025401.43,-0.65265038,-9.48498588,-11.32961278,20250201
59,Optimism,OP,1809526200.5234096,1.33868515,1351719035.0,162456287.62,-1.05302391,-6.10356658,-17.98989315,20250201
60,Theta Network,THETA,1775044310.1783133,1.77504431,1000000000.0,61426741.29,-0.18762423,-8.19883547,-11.28263555,20250201
61,Immutable,IMX,1773205415.3290727,1.01686265,1743800322.3898141,41313539.38,-1.03254973,-9.78955145,-16.8283841,20250201
62,DeXe,DEXE,1760175202.1261473,21.02119711,83733347.49799643,26008004.86,1.00588201,-2.55720025,7.57575142,20250201
63,Bonk,BONK,1689501058.7185779,2.203e-05,76684996337236.53,175261745.87,0.20639904,-11.20343098,-24.75951368,20250201
64,KuCoin Token,KCS,1662422953.931439,13.55249194,122665481.85133564,1774139.32,-0.23205784,-2.97016778,4.51696097,20250201
65,The Graph,GRT,1591092162.5634217,0.16663213,9548531509.165474,59318767.74,-0.56130646,-7.60258887,-8.53706829,20250201
66,Worldcoin,WLD,1582905457.45592,1.61675734,979061867.2382025,196538473.92,-0.68064166,-8.66090455,-22.98236676,20250201
67,Movement,MOVE,1566675032.7845695,0.68116306,2300000000.0,91611833.68,-0.55565754,-10.48329212,-5.61382279,20250201
68,XDC Network,XDC,1517609512.2804976,0.10162845,14932919359.85,49499831.32,-1.39033649,-5.50020928,-8.17617177,20250201
69,JasmyCoin,JASMY,1434578989.853756,0.02901363,49444999677.16958,203140475.57,-0.81415276,-9.24897383,7.71295879,20250201
70,Sonic (prev. FTM),S,1416499917.4112797,0.49184025,2880000000.0,103916420.25,-0.98257866,-12.91995442,-8.46355992,20250201
71,Flare,FLR,1353102771.8498528,0.0236592,57191392132.00225,12063952.77,-0.17146107,-6.30084528,-9.85687035,20250201
72,Sei,SEI,1328671319.311852,0.29974725,4432638888.0,74056010.57,-0.60265591,-9.94098951,-13.04840126,20250201
73,Quant,QNT,1252040505.241479,103.70808223,12072738.0,34296772.91,-0.99254434,-7.28732874,-3.15932992,20250201
74,The Sandbox,SAND,1190835092.4239278,0.48687844,2445857126.2233224,97073896.86,-0.28278612,-7.44669322,-12.34948014,20250201
75,FLOKI,FLOKI,1149927939.22362,0.00011969,9607893400878.541,199168136.67,-0.40297941,-11.04598215,-12.65792869,20250201
76,EOS,EOS,1141917135.8935828,0.73963108,1543900952.1638,175279444.13,-0.90522577,-5.98655238,-8.05824653,20250201
77,Ethereum Name Service,ENS,1110463043.4415193,31.35801846,35412411.17668743,118707484.43,-0.11148777,-7.83469769,-7.79731105,20250201
78,Kaia,KAIA,1043861762.1639055,0.17590432,5934258967.408673,29355476.07,0.08141748,-6.19018872,-14.75289208,20250201
79,Gala,GALA,1042060568.6642727,0.02825861,36875861411.72464,105081436.5,-0.91729274,-11.20205413,-12.40574188,20250201
80,Tezos,XTZ,1037446817.1824609,1.00912618,1028064513.592438,29587833.11,-0.23487371,-7.71077231,-12.53893292,20250201
81,Virtuals Protocol,VIRTUAL,1034029979.4274098,1.60109993,645824761.586041,324010392.95,-0.69529069,-18.5622427,-34.51444207,20250201
82,dogwifhat,WIF,1011372828.2743846,1.01254577,998841589.722275,348479794.65,0.64557018,-11.07272859,-20.78116425,20250201
83,IOTA,IOTA,1008360773.3387551,0.27914958,3612259692.0,33625142.38,-0.26644026,-7.41530624,-13.84480584,20250201
84,BitTorrent [New],BTT,986455833.6867278,1e-06,986061142857000.0,38031015.87,-2.04212582,-3.10924584,-7.17433071,20250201
85,SPX6900,SPX,985041545.6069322,1.05805463,930993090.07,44339262.05,0.19957262,-11.7841107,-12.4436639,20250201
86,Maker,MKR,959643615.3254116,1081.78217994,887095.04844759,74252136.04,-0.16915304,-5.8752709,-12.20561693,20250201
87,Neo,NEO,953491800.4026768,13.51726116,70538831.0,163782038.46,-0.60538345,-5.67821981,-3.26706654,20250201
88,Flow,FLOW,938026431.1371412,0.6009979,1560781543.7811925,33910573.3,-0.45977341,-7.30103271,-12.15554443,20250201
89,Pyth Network,PYTH,933135531.0897211,0.25741755,3624988067.208497,33835207.09,-0.66373505,-9.74829052,-18.75614738,20250201
90,Bitcoin SV,BSV,922437962.9414675,46.54236478,19819318.75,46723065.94,-0.12356272,-5.22894357,-11.20815853,20250201
91,Onyxcoin,XCN,919400587.9338135,0.02986008,30790293735.0,342800288.43,-2.29169319,-10.84829777,-12.48945042,20250201
92,Arweave,AR,914388686.0236739,13.92771272,65652466.0,45434921.64,-1.06482423,-11.88843604,-3.73901783,20250201
93,Nexo,NEXO,898393024.5776993,1.39038739,646145839.5746847,9949988.52,0.32314232,-3.55038992,-3.23636676,20250201
94,Curve DAO Token,CRV,878891840.3920196,0.68812455,1277227846.0,175257995.54,0.13770736,-11.86210389,-13.75764139,20250201
95,Jito,JTO,870850441.1950566,3.00882169,289432386.4,50880909.41,-1.18073206,-11.23725103,4.63804686,20250201
96,Ronin,RON,863249067.8701568,1.39370911,619389698.9641546,19060979.23,-0.61677606,-7.38103703,-13.64853947,20250201
97,Pudgy Penguins,PENGU,852679340.9111979,0.01356465,62860396090.04,394350580.24,-1.22124074,-7.94122856,-41.02781875,20250201
98,Starknet,STRK,828392344.1967418,0.32082413,2582076157.577993,51977034.11,-0.50293439,-9.4583516,-13.40959931,20250201
99,Decentraland,MANA,802205041.7522043,0.41302762,1942255184.1130493,77326880.0,-0.63985801,-7.74101883,-12.83105087,20250201
100,Axie Infinity,AXS,792923412.4517002,5.01086291,158240891.15294954,30917573.73,-0.41853052,-7.50672548,-12.31305005,20250201
101,Aerodrome Finance,AERO,775804394.3259643,1.02251232,758723765.6552019,45681164.77,0.84974929,-10.79820413,1.75495787,20250201
102,MultiversX,EGLD,756418535.8386613,27.18367127,27826209.65159923,27704735.2,-0.89244965,-8.4010254,-9.74655231,20250201
103,AIOZ Network,AIOZ,750029101.6900699,0.64981241,1154224030.773001,26537169.43,-1.54259702,-9.636378,-15.75079571,20250201
104,Official Melania Meme,MELANIA,747085864.4016544,1.57841697,473313376.90196,135381932.01,-2.09057869,-18.35182916,-42.338388,20250201
105,USDD,USDD,737780734.6556098,0.99748361,739641963.4879893,2840218.63,0.01044352,0.06610528,-0.00032789,20250201
106,Polygon,MATIC,718426867.4889884,0.37539606,1913783718.0,4331421.18,-0.85805192,-7.80965945,-13.80309665,20250201
107,dYdX (Native),DYDX,716716964.213658,0.99246891,722155585.856458,32127129.76,-0.61643025,-9.16888791,-13.1897318,20250201
108,Conflux,CFX,708342526.9283696,0.14664439,4830341709.93,57186313.09,0.32720537,-7.98672272,-2.16021839,20250201
109,Tether Gold,XAUt,689381007.2242038,2796.40524746,246524.0,3972518.52,0.01028353,-0.03455748,1.3247074,20250201
110,Brett (Based),BRETT,688986544.1265656,0.06952272,9910236395.0,40820384.27,-2.6909602,-15.46902549,-19.26402779,20250201
111,Helium,HNT,687250796.5007865,3.87413615,177394590.46004692,6344982.12,0.51394152,-8.30230683,-0.79872248,20250201
112,ApeCoin,APE,684440630.419393,0.90937255,752651515.0,66862084.51,-0.46242921,-8.8654019,-8.03567894,20250201
113,DeepBook Protocol,DEEP,668188579.2833817,0.23265619,2872000000.0,54343416.29,-2.10477819,-15.07813312,-11.00445528,20250201
114,Wormhole,W,663420626.9942607,0.23317776,2845128217.0,65434120.66,0.0663802,-7.09484904,3.33658487,20250201
115,Beam,BEAM,661530669.7174902,0.01337344,49466004168.0,34528081.14,-1.52244077,-13.97003455,-26.5869707,20250201
116,FTX Token,FTT,658864021.2320635,2.00326491,328895103.813207,19802036.69,-0.40711987,-11.26817991,-9.25874953,20250201
117,Fartcoin,FARTCOIN,642220267.7526914,0.64222139,999998256.0,295599027.08,-4.74805617,-28.22356334,-51.54034632,20250201
118,Zcash,ZEC,641681068.3402376,39.29878165,16328268.75,82541715.55,-1.34765614,-8.95485464,-15.39317694,20250201
119,Reserve Rights,RSR,630753622.8453442,0.01148831,54903938665.0,47915058.49,-0.51194146,-9.53244053,-7.13719768,20250201
