date,total_oi,total_mcap,avg_oi_mcap_ratio,num_coins,aggregate_oi_mcap_ratio,oi_mcap_ma30,oi_mcap_ma30_smooth
2021-06-01,12859213.8227,13346924539.2781,0.09634589440329241,1,0.09634589440329241,0.09634589440329241,0.09634589440329241
2021-06-02,14995638.684000002,13346924539.2781,0.11235276441302992,1,0.11235276441302992,0.10434932940816116,0.10434932940816116
2021-06-03,18930122.8532,13346924539.2781,0.14183134697054248,1,0.14183134697054248,0.11684333526228828,0.11684333526228828
2021-06-04,18444087.4128,13346924539.2781,0.13818979315063687,1,0.13818979315063687,0.12217994973437543,0.12217994973437543
2021-06-05,17361393.344,13346924539.2781,0.1300778564598001,1,0.1300778564598001,0.12375953107946036,0.12375953107946036
2021-06-06,17656497.0495,13346924539.2781,0.13228888046485499,1,0.13228888046485499,0.12518108931035946,0.12518108931035946
2021-06-07,14826954.3688,13346924539.2781,0.11108892033641446,1,0.11108892033641446,0.12316792231408161,0.12316792231408161
2021-06-08,11876968.908,13346924539.2781,0.08898655921105848,1,0.08898655921105848,0.11889525192620372,0.11889525192620372
2021-06-09,14517495.6744,13346924539.2781,0.10877034354751221,1,0.10877034354751221,0.1177702621063491,0.1177702621063491
2021-06-10,18421465.92,13346924539.2781,0.1380203047210483,1,0.1380203047210483,0.11979526636781904,0.11979526636781904
2021-06-11,16838657.3421,13346924539.2781,0.1261613287206819,1,0.1261613287206819,0.12037399930898837,0.12037399930898837
2021-06-12,17710129.8621,13346924539.2781,0.13269071695117188,1,0.13269071695117188,0.121400392445837,0.121400392445837
2021-06-13,21609796.005,13346924539.2781,0.1619084302260453,1,0.1619084302260453,0.12451639535200688,0.12451639535200688
2021-06-14,23366795.387100004,13346924539.2781,0.17507250691599288,1,0.17507250691599288,0.12812754617800587,0.12812754617800587
2021-06-15,25092424.6578,13346924539.2781,0.1880015473523999,1,0.1880015473523999,0.1321191462562988,0.1321191462562988
2021-06-16,22463302.8039,13346924539.2781,0.16830321275731872,1,0.16830321275731872,0.13438065041261255,0.13438065041261255
2021-06-17,23847593.6968,13346924539.2781,0.17867482225302111,1,0.17867482225302111,0.1369861899326366,0.1369861899326366
2021-06-18,20800802.1059,13346924539.2781,0.15584715448631034,1,0.15584715448631034,0.1380340212967296,0.1380340212967296
2021-06-19,21561521.7426,13346924539.2781,0.1615467419415425,1,0.1615467419415425,0.13927153290961447,0.13927153290961447
2021-06-20,20596265.4009,13346924539.2781,0.15431469130051736,1,0.15431469130051736,0.1400236908291596,0.1400236908291596
2021-06-21,13063913.224,13346924539.2781,0.09787957656878005,1,0.09787957656878005,0.138016828245332,0.138016828245332
2021-06-22,13746281.3468,13346924539.2781,0.10299212606130087,1,0.10299212606130087,0.13642479632787605,0.13642479632787605
2021-06-23,16179506.7993,13346924539.2781,0.12122273375927177,1,0.12122273375927177,0.1357638370857628,0.1357638370857628
2021-06-24,17461756.77,13346924539.2781,0.13082981565238147,1,0.13082981565238147,0.13555825285937192,0.13555825285937192
2021-06-25,14520734.325,13346924539.2781,0.10879460869256843,1,0.10879460869256843,0.1344877070926998,0.1344877070926998
2021-06-26,14717432.4129,13346924539.2781,0.11026834211573379,1,0.11026834211573379,0.13355619305512417,0.13355619305512417
2021-06-27,28294819.58,13346924539.2781,0.21199505171946073,1,0.21199505171946073,0.13646133596861812,0.13646133596861812
2021-06-28,35460035.369,13346924539.2781,0.2656794474610699,1,0.2656794474610699,0.14107626852191996,0.14107626852191996
2021-06-29,34114543.8192,13346924539.2781,0.2555985367176218,1,0.2555985367176218,0.14502531225280624,0.14502531225280624
2021-06-30,28276443.6206,13346924539.2781,0.21185737236609417,1,0.21185737236609417,0.14725304758991584,0.14725304758991584
2021-07-01,24314200.2012,6275641017.690666,0.3874377156478468,1,0.3874377156478468,0.15695610829806764,0.1550009401079136
2021-07-02,23382877.3524,6275641017.690666,0.37259743325797373,1,0.37259743325797373,0.1656309305928991,0.161800830518853
2021-07-03,25752589.2684,6275641017.690666,0.4103579091889569,1,0.4103579091889569,0.17458181600017958,0.16933286320582583
2021-07-04,26361293.4468,6275641017.690666,0.42005738334122444,1,0.42005738334122444,0.18397740233986584,0.17670711379804344
2021-07-05,25307822.7688,6275641017.690666,0.4032707208308876,1,0.4032707208308876,0.19308383115223546,0.18318035971326757
2021-07-06,25474894.831,6275641017.690666,0.40593295185603756,1,0.40593295185603756,0.20220530019860822,0.1893679317172334
2021-07-07,28872243.5,6275641017.690666,0.4600684363336084,1,0.4600684363336084,0.213837950731848,0.19668416157173002
2021-07-08,22457177.2612,6275641017.690666,0.35784674741424066,1,0.35784674741424066,0.22279995700528737,0.2009252822517961
2021-07-09,21885289.076,6275641017.690666,0.3487339223882731,1,0.3487339223882731,0.23079874296664607,0.2047152473835006
2021-07-10,20792500.925,6275641017.690666,0.33132075060359817,1,0.33132075060359817,0.23724209116273107,0.20788038496400305
2021-07-11,23099983.0875,6275641017.690666,0.3680896186123854,1,0.3680896186123854,0.24530636749245452,0.21178792724810994
2021-07-12,21567178.441200003,6275641017.690666,0.34366494801731623,1,0.34366494801731623,0.25233884186132605,0.21492785631404343
2021-07-13,23460141.985000003,6275641017.690666,0.37382861637348647,1,0.37382861637348647,0.2594028480662407,0.21862322282705374
2021-07-14,21908897.758,6275641017.690666,0.34911011793440855,1,0.34911011793440855,0.26520410176685455,0.22158883407949362
2021-07-15,21814849.1844,6275641017.690666,0.3476114889762689,1,0.3476114889762689,0.27052443315431685,0.22438933752164417
2021-07-16,18580241.1327,6275641017.690666,0.2960692155641692,1,0.2960692155641692,0.2747832999145452,0.22594759573995996
2021-07-17,19096656.9024,6275641017.690666,0.3042981083297728,1,0.3042981083297728,0.2789707427837703,0.22761462792272194
2021-07-18,19031138.798000004,6275641017.690666,0.303254101761913,1,0.303254101761913,0.283884307692957,0.2291904502943717
2021-07-19,16881711.9427,6275641017.690666,0.26900378614888004,1,0.26900378614888004,0.2874662091665349,0.230002967352627
2021-07-20,15400199.295,6275641017.690666,0.2453964344293712,1,0.2453964344293712,0.2905022672708301,0.23031083669416186
2021-07-21,18257621.3088,6275641017.690666,0.2909283889459711,1,0.2909283889459711,0.29693722768340314,0.2314994161500797
2021-07-22,20007278.6016,6275641017.690666,0.31880852561834955,1,0.31880852561834955,0.3041311076686381,0.23317843748600797
2021-07-23,20210733.0806,6275641017.690666,0.3220504968915067,1,0.3220504968915067,0.3108253664397126,0.2348552687955457
2021-07-24,30420383.288399994,6275641017.690666,0.48473746670095863,1,0.48473746670095863,0.3226222881413318,0.2394827169049052
2021-07-25,25040863.1601,6275641017.690666,0.3990168189912595,1,0.3990168189912595,0.33229636181795486,0.2423833369428389
2021-07-26,23005547.8536,6275641017.690666,0.3665848283665159,1,0.3665848283665159,0.3408402446929809,0.2446012207182617
2021-07-27,23020374.5964,6275641017.690666,0.3668210869854873,1,0.3668210869854873,0.3460011125351818,0.24674542889838846
2021-07-28,22183772.3246,6275641017.690666,0.3534901416774038,1,0.3534901416774038,0.3489281356757263,0.2485858549807853
2021-07-29,22365981.9046,6275641017.690666,0.35639358340529037,1,0.35639358340529037,0.3522879705653152,0.2504131046150989
2021-07-30,23134024.2384,6275641017.690666,0.36863205166112173,1,0.36863205166112173,0.3575137932084828,0.2523834203991993
2021-07-31,27385141.1304,6275641017.690666,0.436372014479523,1,0.436372014479523,0.35914493650287205,0.2553996268595325
2021-08-01,24053760.6264,5601144550.188042,0.42944366835868336,1,0.42944366835868336,0.361039811006229,0.25820678881919623
2021-08-02,24813211.0671,5601144550.188042,0.4430025121609648,1,0.4430025121609648,0.36212796443862927,0.26114005426906556
2021-08-03,25380668.8905,5601144550.188042,0.45313361694348564,1,0.45313361694348564,0.3632305055587046,0.26413995368585336
2021-08-04,26383230.556200005,5601144550.188042,0.47103284551573066,1,0.47103284551573066,0.3654892430481994,0.26732292125246687
2021-08-05,28853062.1565,5601144550.188042,0.5151279688993449,1,0.5151279688993449,0.369129076949643,0.27107754318651045
2021-08-06,38651818.2708,5601144550.188042,0.6900700013089714,1,0.6900700013089714,0.3767957957821551,0.2773311619644576
2021-08-07,50710682.0766,5601144550.188042,0.9053628525780064,1,0.9053628525780064,0.3950463326209473,0.28656692212053925
2021-08-08,41171179.588,5601144550.188042,0.7350494031905996,1,0.7350494031905996,0.40792351531435816,0.29306666822300387
2021-08-09,52188958.9976,5601144550.188042,0.9317552605538078,1,0.9317552605538078,0.42793799897936513,0.3021907909705868
2021-08-10,62067104.283,5601144550.188042,1.1081146670445468,1,1.1081146670445468,0.45260550059377047,0.31354183147867076
2021-08-11,71757826.8187,5601144550.188042,1.2811279226187966,1,1.2811279226187966,0.4838542664138199,0.3269805271889503
2021-08-12,66776789.54720001,5601144550.188042,1.192199004129579,1,1.192199004129579,0.511133279339023,0.33883283509224654
2021-08-13,64914851.94879999,5601144550.188042,1.1589569125942425,1,1.1589569125942425,0.5381281724943509,0.34991559289632757
2021-08-14,63991192.005,5601144550.188042,1.1424663554317962,1,1.1424663554317962,0.564623334709535,0.3604829363968005
2021-08-15,71658881.2728,5601144550.188042,1.2793613989196952,1,1.2793613989196952,0.5973997408213858,0.3725734424826281
2021-08-16,70088130.164,5601144550.188042,1.2513180035970863,1,1.2513180035970863,0.6289670706636296,0.38398570951008854
2021-08-17,65606362.227900006,5601144550.188042,1.1713027871365589,1,1.1713027871365589,0.6579020268427845,0.3940795181976074
2021-08-18,62020588.72199999,5601144550.188042,1.1072842017604747,1,1.1072842017604747,0.6858447073631709,0.40310742558447915
2021-08-19,73434943.6758,5601144550.188042,1.311070318178713,1,1.311070318178713,0.7213671701548157,0.4144569617419071
2021-08-20,76782234.196,5601144550.188042,1.3708311490268943,1,1.3708311490268943,0.7573639288241798,0.4262640504738205
2021-08-21,71620936.73699999,5601144550.188042,1.2786839563816563,1,1.2786839563816563,0.7893597765162901,0.4366594151800136
2021-08-22,74828281.1555,5601144550.188042,1.3359462603583023,1,1.3359462603583023,0.8231563019651832,0.44749419644722194
2021-08-23,76247839.9276,5601144550.188042,1.3612903442215254,1,1.3612903442215254,0.8523747312158688,0.45837272201596363
2021-08-24,68754415.16,5601144550.188042,1.227506530923073,1,1.227506530923073,0.8799910549469292,0.4674213550619296
2021-08-25,69270254.3544,5601144550.188042,1.236716062828167,1,1.236716062828167,0.9089954294289843,0.476366642361537
2021-08-26,61254548.50619999,5601144550.188042,1.0936077074487134,1,1.0936077074487134,0.9332216501110918,0.4834613672475966
2021-08-27,89012498.94399999,5601144550.188042,1.589184105970121,1,1.589184105970121,0.9744114489208491,0.4960263983694434
2021-08-28,96195330.8472,5601144550.188042,1.7174227514619407,1,1.7174227514619407,1.0197790878560709,0.5097499528985726
2021-08-29,99609626.662,5601144550.188042,1.7783798609278152,1,1.7783798609278152,1.0667706814982938,0.5238458407655642
2021-08-30,85569453.0,5601144550.188042,1.527713706248257,1,1.527713706248257,1.1031487378905849,0.5397499275638415
2021-08-31,83600173.6066,5601144550.188042,1.4925551886318194,1,1.4925551886318194,1.1385857885663564,0.5550855100551614
2021-09-01,86321780.4408,10408000867.6368,0.8293790665334551,1,0.8293790665334551,1.151465007045439,0.562724929161416
2021-09-02,84709282.96599999,10408000867.6368,0.8138862020025345,1,0.8138862020025345,1.163490093214074,0.5702326670375482
2021-09-03,88180648.27769999,10408000867.6368,0.8472390557911429,1,0.8472390557911429,1.1760303002232544,0.5782011248078964
2021-09-04,117925911.8871,10408000867.6368,1.1330313418188231,1,1.1330313418188231,1.1966270793205707,0.5893204854896072
2021-09-05,114682895.2287,10408000867.6368,1.1018724603040837,1,1.1018724603040837,1.210353827953741,0.600329191489248
2021-09-06,114738090.5364,10408000867.6368,1.1024027764368547,1,1.1024027764368547,1.2169218254157026,0.6115893716806458
2021-09-07,41774788.0288,10408000867.6368,0.40137187304333133,1,0.40137187304333133,1.2057992410774603,0.6148404997861548
2021-09-08,38764327.753000006,10408000867.6368,0.3724473916363314,1,0.3724473916363314,1.187155645446878,0.6174452451963247
2021-09-09,44371911.8072,10408000867.6368,0.4263250202560264,1,0.4263250202560264,1.1644293238872605,0.6207803973244951
2021-09-10,46603548.976,10408000867.6368,0.44776657466383957,1,0.44776657466383957,1.1366506122887619,0.6242812401879692
2021-09-11,45280550.864,10408000867.6368,0.43505521799866276,1,0.43505521799866276,1.111412486084398,0.6273162044965539
2021-09-12,48690348.22319999,10408000867.6368,0.46781652732755225,1,0.46781652732755225,1.088374473242175,0.6305689158344601
2021-09-13,42010590.558,10408000867.6368,0.4036374621050426,1,0.4036374621050426,1.0637468434646165,0.6329648704428228
2021-09-14,43930331.9931,10408000867.6368,0.4220823244711609,1,0.4220823244711609,1.035170874316332,0.6357846383507544
2021-09-15,50535864.1152,10408000867.6368,0.4855482311914379,1,0.4855482311914379,1.0096452152361437,0.6391943428945146
2021-09-16,47582508.6045,10408000867.6368,0.4571724119706372,1,0.4571724119706372,0.9858408693972796,0.642542401311007
2021-09-17,1810033261.08494,1823414878337.6384,0.24716939062875798,21,0.09926612328265644,0.9522402667813523,0.6418503944370195
2021-09-18,1785155571.95316,1823414878337.6384,0.2421893844798486,21,0.09790177721817436,0.9118013154160012,0.6412235842805489
2021-09-19,1818767323.08969,1823414878337.6384,0.23438216388028082,21,0.09974511805825642,0.8694317810503799,0.6412443125193209
2021-09-20,1644460020.83109,1823414878337.6384,0.18567796254104957,21,0.09018573010275659,0.8298151735077499,0.6411020192308926
2021-09-21,1554592217.6851301,1823414878337.6384,0.17379061547277483,21,0.08525718618148015,0.7881255377018558,0.6407024020355839
2021-09-22,1519170629.83746,1823414878337.6384,0.18253656777857935,21,0.08331458999733783,0.7455263458943829,0.6401744550838612
2021-09-23,1536036055.66138,1823414878337.6384,0.1851316793408076,21,0.08423952628168448,0.7074174457396699,0.6399016208348514
2021-09-24,1490841605.83243,1823414878337.6384,0.16045397932719369,21,0.08176096529340557,0.6689189424885111,0.6395848722034921
2021-09-25,1486235548.981,1823414878337.6384,0.1622100591669785,21,0.08150835921312452,0.6351822975473248,0.6381350200645328
2021-09-26,1463946262.20152,1823414878337.6384,0.15258092779141053,21,0.08028596670968063,0.5848856929053101,0.6360750925006285
2021-09-27,1463646912.42544,1823414878337.6384,0.1547958828787091,21,0.08026954972308936,0.5303139195140151,0.6341269926451337
2021-09-28,1434314876.96124,1823414878337.6384,0.1501417240659079,21,0.07866091771000953,0.47365662140675496,0.6326470320378439
2021-09-29,1469064234.06028,1823414878337.6384,0.15431325016974642,21,0.08056664731175107,0.4254183861088714,0.6292373535007761
2021-09-30,1488693469.69762,1823414878337.6384,0.16613281927692392,21,0.08164315688017333,0.3783879850504832,0.6260045282076895
2021-10-01,1582435455.54519,1702839856888.787,0.18324863384463402,21,0.09292919995638435,0.35383965616458085,0.6224775425495497
2021-10-02,1631358627.69974,1702839856888.787,0.19096933159146282,21,0.09580223419719289,0.32990352390440286,0.6188747075590605
2021-10-03,1659396652.76322,1702839856888.787,0.19910778724788059,21,0.09744877922901446,0.3049105146856652,0.6154766859857064
2021-10-04,1696154916.60717,1702839856888.787,0.21205650716207564,21,0.09960742401849633,0.27046305075898763,0.6120730690097337
2021-10-05,1767638262.39308,1702839856888.787,0.23136171925495896,21,0.10380531411936084,0.23719414588616355,0.6081145898740198
2021-10-06,1857339427.66254,1702839856888.787,0.2633253736465595,21,0.10907305347292227,0.2040831551206991,0.6053504377191163
2021-10-07,1920218540.16451,1702839856888.787,0.2794971707727007,21,0.11276565628860072,0.19446294789554142,0.6027285680957866
2021-10-08,1949731833.2682,1702839856888.787,0.2918818213908242,21,0.11449883706800841,0.185864662743264,0.6003194357231689
2021-10-09,2004444106.44647,1702839856888.787,0.3038894063281916,21,0.11771183874617171,0.17557755669293548,0.5975374603913222
2021-10-10,2072106280.70248,1702839856888.787,0.29050599765403373,21,0.12168532891216029,0.16470818183454622,0.5950710201790427
2021-10-11,2119334382.80317,1702839856888.787,0.3038095176157008,21,0.12445881943797986,0.15435496854919012,0.5923002446575371
2021-10-12,2089717149.78566,1702839856888.787,0.29679542863892294,21,0.12271953474261084,0.1428517354630254,0.5897847937331837
2021-10-13,2213595680.22798,1702839856888.787,0.31026321481425084,21,0.12999435450567742,0.13373029854304655,0.5873668255723993
2021-10-14,2340465524.37716,1702839856888.787,0.32587071981688315,21,0.13744484044749583,0.12424238240892439,0.5856043325155474
2021-10-15,2427901097.81316,1702839856888.787,0.31201060068290215,21,0.14257953195018072,0.11281009243421582,0.5838074594446631
2021-10-16,2468753156.26338,1702839856888.787,0.3161669292399879,21,0.14497858658147528,0.10240363158791041,0.5820488426093249
2021-10-17,2486238960.88701,1702839856888.787,0.3207631805004862,21,0.14600544794796796,0.10396160907675413,0.5806821944070925
2021-10-18,2539189284.55795,1702839856888.787,0.3273051235337099,21,0.1491149783865897,0.10566871578236797,0.5796124004510615
2021-10-19,2630261127.24936,1702839856888.787,0.3270869786026929,21,0.154463211358879,0.10749265222572206,0.5780961207000939
2021-10-20,2738624821.61916,1702839856888.787,0.3550272992701246,21,0.16082691572787286,0.10984735841322595,0.5763407694790886
2021-10-21,2757040564.13846,1702839856888.787,0.34682839111534386,21,0.16190838809562366,0.11240239847703073,0.5745614127146899
2021-10-22,2653056883.80483,1702839856888.787,0.3509983499774553,21,0.15580190192706428,0.1148186422080216,0.5709065731060912
2021-10-23,2717363363.21183,1702839856888.787,0.39228745495327855,21,0.15957832747564715,0.11732993558115369,0.5682461454225843
2021-10-24,2762149099.73712,1702839856888.787,0.3855793632505322,21,0.16220838903687448,0.12001151637260267,0.5659752960966994
2021-10-25,2921284513.0254,1702839856888.787,0.4176348511262263,21,0.17155368434720575,0.12301302721040537,0.5638056582896073
2021-10-26,2918713400.06327,1702839856888.787,0.4176825437442787,21,0.1714026946371794,0.12605025147465534,0.5617824644336049
2021-10-27,2779755961.95394,1702839856888.787,0.40179428782006965,21,0.1632423595623817,0.12881601180263172,0.5596363397242392
2021-10-28,2827384767.67511,1702839856888.787,0.36032083673523396,21,0.16603938157995365,0.1317286272649632,0.5573853100566707
2021-10-29,3030692180.84499,1702839856888.787,0.5360287782366142,21,0.17797869650422007,0.13497569557137884,0.5545142731902785
2021-10-30,2980789007.1509,1702839856888.787,0.4961947423157608,21,0.17504811125322256,0.13808919405048048,0.5516876558891066
2021-10-31,3033950469.53366,1702839856888.787,0.49371782469740844,21,0.17817004090313632,0.14093055541537222,0.5487450728751307
2021-11-01,2965396920.807,2169676548212.298,0.2929799415344303,21,0.13667460816914553,0.142292967881104,0.545228861666527
2021-11-02,3168160236.1453,2169676548212.298,0.2928639918467497,21,0.1460199327294062,0.14391200633111703,0.5416176070800123
2021-11-03,3123022851.46238,2169676548212.298,0.2965541537151149,21,0.1439395588266643,0.14538974415805594,0.537493291412538
