Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,457370104397.9075,23723.76965348,19278981.0,26683255504.12,0.04289729,2.52594569,2.6209605,20230201
2,Ethereum,ETH,200912519458.18396,1641.79269372,122373866.2178,8116969489.4,0.16521921,3.48289239,1.86644196,20230201
3,Tether,USDT,67799609229.12912,1.00009783,67792977315.41406,36688644470.66,-0.00122505,-0.00189342,-0.00776233,20230201
4,BNB,BNB,50129351591.41072,317.47259508,157901350.7551801,616638893.17,0.07397357,1.63642462,3.30773861,20230201
5,USD Coin,USDC,42303765538.36434,1.00014972,42297432653.24514,3454788462.57,0.00724094,0.00916515,0.00873184,20230201
6,XRP,XRP,21027200594.642517,0.41389185,50803611248.0,1066789792.86,-0.12809975,1.8462867,-0.90996586,20230201
7,Binance USD,BUSD,16104828484.175177,1.00020582,16101514442.963375,9542750777.06,0.00667256,-0.02415344,-0.00032568,20230201
8,Cardano,ADA,13742092478.703018,0.39724287,34593679000.386,488339901.33,-0.08078863,1.61591927,6.38247646,20230201
9,Dogecoin,DOGE,12493728323.081493,0.09417092,132670764299.89409,1110308355.78,0.07759116,-2.07597988,8.74994402,20230201
10,Polygon,MATIC,10437224559.04985,1.19496739,8734317475.28493,641029088.12,0.57592291,7.52563558,20.26363661,20230201
11,Solana,SOL,9301721267.718756,24.99335853,372167720.36303926,984317488.74,0.25184316,4.34530717,1.71708375,20230201
12,Polkadot,DOT,7454253216.53918,6.46609549,1152821393.8531826,267498817.27,0.16004165,3.22021731,0.93707729,20230201
13,Litecoin,LTC,7250666826.210961,100.44362916,72186428.21976215,1000421802.25,-0.51160456,6.50581934,12.37692344,20230201
14,Avalanche,AVAX,6603518638.530992,20.96536436,314972758.2210078,578705289.42,0.85728122,5.64824329,17.75720681,20230201
15,Shiba Inu,SHIB,6580301989.606689,1.198e-05,549063278876301.94,300740433.67,0.49558145,1.44198538,2.88796312,20230201
16,TRON,TRX,5801130240.56261,0.06319322,91799878362.78998,281503051.69,0.02093961,1.56386533,2.18417064,20230201
17,Dai,DAI,5802746017.761273,1.0001611,5801811352.186289,173633040.79,0.03567321,0.03592749,0.028319,20230201
18,Uniswap,UNI,5192742235.637436,6.81275085,762209326.5354977,130456451.06,-0.24924698,3.72593141,3.26109918,20230201
