Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1239389194055.9766,62851.98006793,19719175.0,25468379421.26,-0.11254768,0.27711028,4.27119415,20240701
2,Ethereum,ETH,413492403891.31866,3440.34162472,120189344.25575203,12281551838.73,0.00663663,0.21709222,2.68890689,20240701
3,Tether USDt,USDT,112758516893.12476,0.99896813,112874989522.07608,45876476552.95,0.00045894,0.05603601,-0.04398293,20240701
4,BNB,BNB,85109267300.68779,576.68696849,147583129.06369507,1613874195.69,-0.17406173,-0.87390892,1.60486202,20240701
5,Solana,SOL,67824173587.05169,146.59506479,462663416.98555815,1814659116.18,0.01489656,0.07001523,10.85414501,20240701
6,USDC,USDC,32537338431.80297,0.99994504,32539126752.227173,4714986073.87,-0.00137922,0.00121364,-0.01064779,20240701
7,XRP,XRP,26543363880.4127,0.47664143,55688327582.0,813551774.31,-0.05139745,0.2437048,0.5270122,20240701
8,Toncoin,TON,19037362586.42799,7.73861417,2460048033.948645,194510689.49,-0.47132051,1.34226492,3.38484856,20240701
9,Dogecoin,DOGE,17891929350.363194,0.12344171,144942336383.7052,452573746.47,-0.13031749,-0.69443968,3.6952923,20240701
10,Cardano,ADA,14406275404.265041,0.4029072,35755814944.537,256575825.76,-0.25875531,2.73221586,6.65556689,20240701
11,Avalanche,AVAX,11357963945.295784,28.81613683,394152901.5616827,296949143.61,-0.34075651,-1.85532318,16.04755979,20240701
12,TRON,TRX,11134211352.52828,0.1276974,87192154768.07266,269814845.3,-0.39477271,2.54633273,7.28712466,20240701
13,Shiba Inu,SHIB,10068205738.795448,1.709e-05,589270913703672.6,197142235.51,-0.10361968,-0.89849896,0.07668588,20240701
14,Polkadot,DOT,9102562443.08562,6.33022061,1437953431.368154,179707677.18,-0.68062843,1.95934079,10.57761549,20240701
15,Chainlink,LINK,8712721931.832514,14.32777891,608099970.4527867,252194481.85,-0.3350144,0.47390248,5.23745193,20240701
16,Bitcoin Cash,BCH,7579108383.009248,384.19688519,19727146.875,195655264.8,-0.20892909,-2.4002647,5.56359393,20240701
17,NEAR Protocol,NEAR,5755347106.164029,5.26299244,1093550328.0,184746615.78,-0.2461949,-0.73663969,-2.04433117,20240701
18,Litecoin,LTC,5553485113.728128,74.3402486,74703612.3575049,258562232.94,0.01750633,-1.2483435,6.67304054,20240701
19,Polygon,MATIC,5513238110.364431,0.55776924,9884442700.835203,177550094.35,-0.27802757,-0.39781527,-0.58779587,20240701
20,Uniswap,UNI,5485593646.260995,9.14330686,599957294.71,142414844.42,-0.35405963,-1.38736878,-2.04304051,20240701
21,UNUS SED LEO,LEO,5353770867.255653,5.78096145,926103886.9,1028858.6,-0.16801548,-0.95758766,0.28789234,20240701
22,Dai,DAI,5347843303.760695,0.99999153,5347888595.7464075,452455363.32,0.0018306,0.01726685,0.00803365,20240701
23,Pepe,PEPE,4803537860.670097,1.142e-05,420689899999994.8,498789580.01,0.08123263,-3.67941482,1.07876177,20240701
24,Kaspa,KAS,4317775006.119176,0.17931631,24079098009.37687,128108004.43,-0.23646152,-5.85729663,16.28163697,20240701
