Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,551254813486.4618,28462.94389343,19367456.0,11552706040.27,-0.2349473,-0.05457001,3.52153969,20230401
2,Ethereum,ETH,219178945033.70438,1821.40784663,120334907.6593273,5687973766.34,-0.13268909,-0.03371375,4.45261089,20230401
3,Tether,USDT,82121204419.54315,1.00039923,82088431875.79886,20524229862.51,0.00736155,0.02752106,-0.04487659,20230401
4,BNB,BNB,49088984810.62409,314.95326008,155861173.80757755,454087725.78,-0.21162524,-0.65819329,-2.39245266,20230401
5,USD Coin,USDC,30230281714.065735,0.99991546,30232837502.129715,2695298200.0,-0.00119582,0.0131743,0.01796636,20230401
6,XRP,XRP,26434994852.693542,0.50995575,51837820505.0,1823209246.35,-0.33858235,-5.2992237,14.6698557,20230401
7,Cardano,ADA,13696434591.211967,0.39319241,34833924415.106,354925597.7,-0.58616168,-1.43656774,11.70372773,20230401
8,Dogecoin,DOGE,11399639873.336958,0.08185784,139261436383.70526,741714278.92,-0.27543835,6.26060489,10.55261231,20230401
9,Polygon,MATIC,10287055924.910503,1.11217799,9249469069.28493,206656919.15,-0.27837909,-0.62401923,3.05539046,20230401
10,Solana,SOL,8327832007.045396,21.08898771,394890078.16090673,230316043.34,-0.42060947,-0.38501103,3.14155188,20230401
11,Polkadot,DOT,7505094192.482121,6.35090722,1181735763.804176,139826886.26,0.17583725,0.1558554,7.48477162,20230401
12,Litecoin,LTC,6752850325.559401,92.66341932,72875039.30932353,602776506.46,-0.34055995,3.32198549,1.18175948,20230401
13,Shiba Inu,SHIB,6594415416.736014,1.119e-05,589539336573627.6,342464911.31,-0.53031786,3.14069223,6.43423663,20230401
14,TRON,TRX,6015325410.058114,0.06645342,90519426412.4927,221875331.1,-0.00173017,1.27610692,4.2850072,20230401
15,Binance USD,BUSD,5964179076.394579,0.99975934,5965614740.2733755,2319545429.98,0.019822,-0.02152567,0.01707791,20230401
16,Avalanche,AVAX,5885792123.377504,17.79805156,330698678.08331573,120217970.01,-0.18642068,0.45809718,5.43797504,20230401
17,Dai,DAI,4880391347.335711,0.99936348,4883499804.57016,99544230.07,-0.03719613,-0.00519614,-0.01152069,20230401
18,Wrapped Bitcoin,WBTC,4400465899.45106,28480.06970515,154510.36268551,78872524.99,-0.21497248,-0.05337355,3.56228539,20230401
19,Chainlink,LINK,3904527402.86093,7.5508173,517099970.4527867,196396494.09,-0.00690871,-0.57608575,6.57729232,20230401
20,Uniswap,UNI,3523233967.8054724,6.10082709,577501036.0,54361298.11,0.09477507,0.65497114,6.63148121,20230401
21,Cosmos,ATOM,3264512103.0095797,11.39961839,286370297.0,133873798.45,-0.29925575,1.89648632,2.63428298,20230401
22,UNUS SED LEO,LEO,3169859823.377298,3.40688326,930428072.9,655272.56,-0.07434941,-2.12281761,1.23966043,20230401
23,Ethereum Classic,ETC,2994450011.899048,21.26281642,140830356.2785581,173153101.81,-0.49378943,2.50825312,6.18182604,20230401
24,Stellar,XLM,2900374651.858718,0.10830353,26780057226.08597,109043654.48,-0.3593188,-3.37265622,19.33033519,20230401
25,Monero,XMR,2868990876.1105566,156.98090691,18276049.82376154,50042187.02,0.29274312,-0.46052267,-1.92626106,20230401
26,Toncoin,TON,2762223001.0848594,2.26151984,1221401181.0,30615894.34,-0.10919014,0.39124808,7.90725474,20230401
27,OKB,OKB,2503931493.226302,41.73219155,60000000.0,12802754.21,0.00988376,-0.66107303,0.62898945,20230401
28,Bitcoin Cash,BCH,2448192511.470394,126.29179591,19385206.25,117440671.16,-0.4751647,1.84100273,0.91017941,20230401
29,Filecoin,FIL,2431779937.677817,5.7572669,422384437.0,163645882.01,-0.1869877,1.21417043,6.99926668,20230401
30,Internet Computer,ICP,2285586500.2401752,5.24358005,435882827.91627586,25178728.3,-0.75507896,0.9113363,7.0870222,20230401
