Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,385208305831.57056,20127.14026943,19138750.0,30182031009.86,0.170991505845,0.385925156958,-6.822699616397,20220901
2,Ethereum,ETH,193834454491.68774,1586.17680031,122202300.8115,16434276817.45,-0.059326464804,2.091277446804,-6.500621827843,20220901
3,Tether,USDT,67551112128.6016,1.00001048,67550404112.76347,44702355871.94,-0.003824250044,-0.000601498786,-0.006933573729,20220901
4,USD Coin,USDC,52026303625.373726,0.99997647,52027528034.3685,5070758690.02,-5.6848688e-05,-0.005113274214,0.001670486391,20220901
5,BNB,BNB,44919072541.50945,278.41722512,161337261.09,954919263.24,0.153068068514,-0.293967038899,-7.681594886321,20220901
6,Binance USD,BUSD,19427080928.1751,1.00043957,19418545040.999256,7713153849.6,0.009673496962,0.015845653997,0.028893118925,20220901
7,XRP,XRP,16541923560.002895,0.33319421,49646492379.0,875126154.45,0.227701704851,1.623949556998,-4.664536117046,20220901
8,Cardano,ADA,15637621559.451307,0.45748052,34182049158.398,582859436.96,0.217613275918,2.421399980593,-1.616863061457,20220901
9,Solana,SOL,11045834220.470825,31.585678,349710214.2434854,666487073.58,0.331498247017,0.358153820145,-10.563874967354,20220901
10,Dogecoin,DOGE,8274909579.976979,0.06237176,132670764299.89409,328765412.51,0.304806008843,1.698447659922,-9.729141688701,20220901
11,Polkadot,DOT,7996006410.067264,7.18667774,1112615133.398616,293892711.32,0.311947753762,2.27387064069,-5.278326086087,20220901
12,Polygon,MATIC,7687418965.270006,0.88543061,8682124704.28493,576674842.02,0.50660584785,6.444843805455,8.147100994041,20220901
13,Dai,DAI,6977131560.60643,0.99981694,6978409005.134612,370715814.84,-0.010444085549,0.017692320295,-0.040690314862,20220901
14,Shiba Inu,SHIB,6753252613.1343565,1.23e-05,549063278876301.94,284561702.91,-0.106349095506,1.676550073136,-11.720763201551,20220901
15,TRON,TRX,5843181764.281083,0.0632503,92381881287.11069,387409445.14,0.111463992671,-0.24762543898,-3.437251840729,20220901
16,Avalanche,AVAX,5685198261.064388,19.3067514,294466849.6163636,318893651.57,0.037387245576,0.932704698859,-16.1316916946,20220901
17,UNUS SED LEO,LEO,5296429228.34138,5.55207956,953954130.0,4093546.16,-2.114998433154,-3.897187872316,7.591401927187,20220901
18,Wrapped Bitcoin,WBTC,4980840777.40362,20103.48399328,247760.07875398,202841436.53,0.110344660842,0.401446224914,-6.904360901261,20220901
19,Uniswap,UNI,4712600948.372937,6.32014527,745647567.8881342,118952593.01,0.26147960074,2.911164266035,-10.171177467917,20220901
20,Ethereum Classic,ETC,4497661698.409014,32.91459641,136646417.97577193,692651429.86,0.516102953916,1.536544637297,-11.360020287252,20220901
21,Litecoin,LTC,4088738819.97701,57.52796766,71073931.27579072,584763245.06,0.766248146136,6.816809984422,1.294870611372,20220901
22,Cosmos,ATOM,3646756244.2120132,12.73440815,286370297.0,394003939.96,0.010431054312,7.767247778553,-1.048419793716,20220901
23,FTX Token,FTT,3610708849.9420996,26.90262104,134214017.45999673,269455003.09,0.127124143289,0.861809914705,-3.80406301527,20220901
24,Chainlink,LINK,3389913050.9692764,6.89567383,491599970.4527867,298893581.67,0.29042288595,3.996587960666,-3.337308489378,20220901
25,NEAR Protocol,NEAR,3363261073.5236273,4.34393382,774243166.0,301772247.81,0.227795920664,-0.595067375132,0.425862363603,20220901
26,Cronos,CRO,3084690457.2272825,0.12210303,25263013692.0,18955982.88,0.0099276575,0.04048608796,-7.261643529696,20220901
27,Monero,XMR,2795759063.299647,153.8768744,18168805.8989368,107601508.79,0.041801638273,3.253781121607,-0.220732998798,20220901
28,Stellar,XLM,2654883446.333344,0.10500928,25282370896.80799,98886535.39,0.163950899796,0.703508450668,-4.843507354476,20220901
29,Bitcoin Cash,BCH,2236346020.2327332,116.70771916,19161937.5,227533595.59,0.192795848952,1.18370099548,-10.692454775868,20220901
30,Flow,FLOW,2117371155.25823,2.04340007,1036200000.0,65051585.08,0.369421099584,-1.28617344064,-4.479504264997,20220901
31,Algorand,ALGO,2023525535.8033223,0.29329595,6899261709.02076,44105297.49,0.33150524637,1.640604948079,-4.542206906658,20220901
32,VeChain,VET,1761940440.5255933,0.02429889,72511146418.0,64649144.09,0.11378474472,0.415818256884,-9.195417322681,20220901
33,Internet Computer,ICP,1616748510.7194734,6.3171242,255931094.50206256,35678513.68,0.086529562732,1.231277254628,-0.57234097202,20220901
34,Filecoin,FIL,1574640495.8963997,5.76977515,272911934.0,167138975.95,0.203802950445,0.446184044323,-9.334405851529,20220901
35,EOS,EOS,1479856680.978441,1.48063387,999475098.5563,450843384.84,1.090744022629,7.855702574985,-14.906930580479,20220901
36,ApeCoin,APE,1462062327.1545196,4.76435789,306875000.0,132787627.44,0.072129992954,0.120788738475,-11.296593555805,20220901
37,Decentraland,MANA,1445067913.2539728,0.7801026,1852407497.2789547,113122481.9,0.349065126137,0.922166663438,-7.079868589521,20220901
38,Tezos,XTZ,1396232270.783879,1.53870285,907408646.193265,24786762.71,0.121238764347,1.676455784484,-7.784013548131,20220901
