rank,coin_name,coin_symbol,symbol,date,timestamp,funding_rate,funding_rate_pct,fr_open,fr_high,fr_low
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-23,1758585600,0.003114,0.3114,-0.002317,0.003114,-0.003936
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-24,1758672000,-0.003572,-0.3572,0.01,0.01,-0.003572
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-25,1758758400,0.003258,0.3258,0.00124,0.003258,-0.001063
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-26,1758844800,0.00084,0.084,-0.009312,0.004756,-0.009312
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-27,1758931200,-0.00019,-0.019,-0.010153,-0.00019,-0.010153
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-28,1759017600,0.01,1.0,0.001372,0.01,0.001372
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-29,1759104000,-0.007696,-0.7696,0.005828,0.005828,-0.007696
2,Ethereum,ETH,ETHUSD_PERP.A,2025-09-30,1759190400,0.01,1.0,-0.00612,0.01,-0.00612
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-01,1759276800,0.004125,0.41250000000000003,0.01,0.01,0.004125
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-02,1759363200,0.01,1.0,-0.000217,0.01,-0.000217
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-03,1759449600,0.01,1.0,-0.004099,0.01,-0.004099
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-04,1759536000,0.004585,0.45849999999999996,-0.002654,0.004585,-0.004188
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-05,1759622400,0.01,1.0,0.005157,0.01,0.005157
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-06,1759708800,0.01,1.0,0.01,0.01,0.01
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-07,1759795200,0.01,1.0,0.01,0.01,0.01
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-08,1759881600,0.002699,0.26990000000000003,0.01,0.01,0.001456
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-09,1759968000,0.001898,0.1898,-0.000716,0.00382,-0.000716
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-10,1760054400,0.01,1.0,-0.001098,0.01,-0.002554
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-11,1760140800,-0.010779,-1.0779,-0.164482,-0.010779,-0.164482
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-12,1760227200,0.000116,0.0116,-0.00394,0.000116,-0.00394
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-13,1760313600,-0.00824,-0.8240000000000001,0.000486,0.000486,-0.011064
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-14,1760400000,0.00471,0.471,0.007074,0.007074,-0.000511
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-15,1760486400,0.00201,0.201,0.01,0.01,0.00201
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-16,1760572800,0.01,1.0,0.01,0.01,0.01
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-17,1760659200,-0.000673,-0.0673,0.01,0.01,-0.000673
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-18,1760745600,0.004738,0.4738,0.004799,0.009954,0.004738
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-19,1760832000,0.005914,0.5914,0.003429,0.01,0.003429
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-20,1760918400,0.01,1.0,0.01,0.01,0.01
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-21,1761004800,0.01,1.0,0.01,0.01,0.006405
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-22,1761091200,0.008075,0.8075000000000001,0.001404,0.008075,0.001404
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-23,1761177600,0.00344,0.344,-0.001258,0.008344,-0.001258
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-24,1761264000,0.007084,0.7084,0.001494,0.01,0.001494
2,Ethereum,ETH,ETHUSD_PERP.A,2025-10-25,1761350400,0.005201,0.5201,0.009248,0.009248,0.005201
3,XRP,XRP,XRPUSD_PERP.A,2025-07-28,1753660800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-07-29,1753747200,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-07-30,1753833600,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-07-31,1753920000,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-01,1754006400,0.01,1.0,0.01,0.01,0.002907
3,XRP,XRP,XRPUSD_PERP.A,2025-08-02,1754092800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-03,1754179200,0.01,1.0,-0.00014,0.01,-0.00014
3,XRP,XRP,XRPUSD_PERP.A,2025-08-04,1754265600,0.01,1.0,0.002943,0.01,0.002943
3,XRP,XRP,XRPUSD_PERP.A,2025-08-05,1754352000,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-06,1754438400,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-07,1754524800,0.009484,0.9483999999999999,0.01,0.01,0.009484
3,XRP,XRP,XRPUSD_PERP.A,2025-08-08,1754611200,0.01,1.0,0.007263,0.01,0.007263
3,XRP,XRP,XRPUSD_PERP.A,2025-08-09,1754697600,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-10,1754784000,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-11,1754870400,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-12,1754956800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-13,1755043200,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-14,1755129600,0.01,1.0,0.01,0.013784,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-15,1755216000,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-16,1755302400,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-17,1755388800,0.01,1.0,0.007901,0.01,0.007901
3,XRP,XRP,XRPUSD_PERP.A,2025-08-18,1755475200,0.002696,0.2696,0.00583,0.00583,-0.000392
3,XRP,XRP,XRPUSD_PERP.A,2025-08-19,1755561600,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-20,1755648000,0.01,1.0,0.01,0.01,0.004443
3,XRP,XRP,XRPUSD_PERP.A,2025-08-21,1755734400,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-22,1755820800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-23,1755907200,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-24,1755993600,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-25,1756080000,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-26,1756166400,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-27,1756252800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-28,1756339200,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-08-29,1756425600,0.01,1.0,0.00948,0.01,0.00948
3,XRP,XRP,XRPUSD_PERP.A,2025-08-30,1756512000,-0.000137,-0.0137,0.000379,0.001492,-0.000137
3,XRP,XRP,XRPUSD_PERP.A,2025-08-31,1756598400,0.01,1.0,0.00478,0.01,0.00478
3,XRP,XRP,XRPUSD_PERP.A,2025-09-01,1756684800,0.002671,0.2671,0.006657,0.006657,0.002671
3,XRP,XRP,XRPUSD_PERP.A,2025-09-02,1756771200,0.01,1.0,0.007888,0.01,0.007888
3,XRP,XRP,XRPUSD_PERP.A,2025-09-03,1756857600,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-09-04,1756944000,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-09-05,1757030400,0.01,1.0,0.001532,0.01,0.001532
3,XRP,XRP,XRPUSD_PERP.A,2025-09-06,1757116800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-09-07,1757203200,0.009727,0.9726999999999999,0.01,0.01,0.009727
3,XRP,XRP,XRPUSD_PERP.A,2025-09-08,1757289600,0.009605,0.9605,0.003444,0.01,0.003444
3,XRP,XRP,XRPUSD_PERP.A,2025-09-09,1757376000,0.01,1.0,0.007735,0.01,0.007735
3,XRP,XRP,XRPUSD_PERP.A,2025-09-10,1757462400,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-09-11,1757548800,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-09-12,1757635200,0.01,1.0,0.01,0.01,0.01
3,XRP,XRP,XRPUSD_PERP.A,2025-09-13,1757721600,0.01,1.0,-0.000103,0.01,-0.000103
