Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1289791078835.9966,65357.50156255,19734400.0,40975554493.51,0.32252134,1.14246439,-0.63809682,20240801
2,Ethereum,ETH,384992331390.63153,3201.56444693,120251313.93488228,20217639555.82,-0.10802718,-0.92010334,0.854867,20240801
3,Tether USDt,USDT,114393358530.72305,0.99910793,114495496586.55635,65833386617.56,-0.00630454,-0.06256135,-0.07028451,20240801
4,BNB,BNB,83935365650.43045,575.14670468,145937314.72011206,2045220020.43,-0.00018423,-0.21192866,0.7768083,20240801
5,Solana,SOL,78011605631.4367,167.67212126,465262829.88939476,4402828194.29,0.2873061,-2.41758035,-2.49527937,20240801
6,XRP,XRP,33401550418.64159,0.59646388,55999283950.0,1990603912.77,-0.22438042,-4.40348466,-0.55888564,20240801
7,USDC,USDC,32962512953.37283,1.00000383,32962386582.91868,7390211553.32,0.00400275,-0.00318899,-0.00099899,20240801
8,Dogecoin,DOGE,17332193638.85417,0.11923562,145360866383.70517,861079383.71,-0.23379054,-2.27686831,-4.77972303,20240801
9,Toncoin,TON,16966390562.221586,6.74072507,2516997859.815166,272184160.41,0.1015945,-0.29885825,1.93319335,20240801
10,Cardano,ADA,14104693525.457634,0.39270576,35916696588.347,348062632.45,0.65960121,1.01165502,-0.49800264,20240801
11,TRON,TRX,11154738501.049976,0.12816681,87032972563.19011,339233359.99,-0.10024301,-0.49356593,-5.38295687,20240801
12,Avalanche,AVAX,10158978915.381289,25.72310832,394935899.30548173,296943608.93,0.35356742,0.01562823,-5.62851175,20240801
13,Shiba Inu,SHIB,9306280117.253958,1.579e-05,589270521340859.4,248442736.83,0.03488656,-0.86729603,-3.75452179,20240801
14,Bitcoin Cash,BCH,8156046548.839776,413.14722602,19741259.375,330265168.05,0.06962085,-0.40279897,14.25449478,20240801
15,Polkadot,DOT,7885809640.361907,5.34294938,1475928195.474137,185659075.02,0.00192453,-0.78696159,-7.14372449,20240801
16,Chainlink,LINK,7844347763.13579,12.89976672,608099970.4527867,272062327.34,-0.00681094,0.55281075,-0.35865498,20240801
17,NEAR Protocol,NEAR,5524076548.043981,4.98779779,1107518144.0,272350471.45,-0.32405583,-0.1311043,-8.0382785,20240801
18,UNUS SED LEO,LEO,5410150910.491029,5.84349215,925842076.9,3325156.29,0.15048454,3.01096828,-0.49486518,20240801
19,Dai,DAI,5346975130.737026,0.99982919,5347888595.7464075,132789359.86,-0.00841181,0.00350036,0.00311608,20240801
20,Litecoin,LTC,5204592921.238876,69.56616897,74814999.8575049,343996932.17,-0.24724085,-0.88937283,1.03319975,20240801
21,Kaspa,KAS,4920217852.030511,0.20212535,24342408137.43967,157663106.24,-0.43592752,-1.68518684,14.64010268,20240801
22,Polygon,MATIC,4872066343.910424,0.4918427,9905740891.890053,301893603.73,0.21467834,-0.81871637,-1.05874599,20240801
23,Pepe,PEPE,4434583539.628157,1.054e-05,420689899999994.8,849431389.77,0.29383858,-4.50447727,-8.07440285,20240801
24,Uniswap,UNI,4315600467.82955,7.19225635,600034294.71,135896558.36,0.27422069,-0.27475223,-1.39653755,20240801
25,Internet Computer,ICP,4156699992.9684653,8.89710093,467197127.09201604,94873260.73,-0.31437564,-0.67004982,-10.31315391,20240801
26,Ethereum Classic,ETC,3194960123.267754,21.56436309,148159262.1032273,163205879.48,-0.14706923,-1.00311872,-2.39662741,20240801
27,Aptos,APT,3010184456.5103664,6.41083117,469546674.3713225,109309032.89,0.12417394,-0.0458986,-3.25767165,20240801
28,Stellar,XLM,2918576559.5469236,0.0993425,29378933088.46985,81459831.92,0.30016278,-1.2916184,-2.8029583,20240801
29,Monero,XMR,2887586705.530868,156.53638897,18446744.07370955,96603866.33,-0.42217004,-0.71846824,-3.87916397,20240801
30,Artificial Superintelligence Alliance,FET,2884110387.494226,1.14448825,2520000000.0,102497021.66,0.38116379,-0.90980568,-4.45383419,20240801
31,Maker,MKR,2551531329.9746666,2742.94420988,930216.26935987,125059497.74,-0.06811867,-2.21285772,3.71671015,20240801
