Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,393230695987.8816,20485.27324309,19195775.0,39819303159.15,0.07927936,-0.0512349,1.93779642,20221101
2,Ethereum,ETH,193314548591.88348,1579.70454691,122373863.499,14507311208.29,0.22733166,0.44445966,8.07565954,20221101
3,Tether,USDT,69414628719.31473,0.99992358,69419933938.31161,56795449219.08,0.00181038,-0.00236292,-0.02843448,20221101
4,BNB,BNB,51925582974.73134,324.57943625,159978042.89365143,1329110451.04,-0.05379474,-0.54580465,14.11474197,20221101
5,USD Coin,USDC,43049181261.19597,1.00004448,43047266560.1849,3559235450.58,0.00752837,0.00480738,0.00788718,20221101
6,XRP,XRP,23268532974.753532,0.4645771,50085407159.0,1273429762.62,-0.09461,-0.28709898,0.65706623,20221101
7,Binance USD,BUSD,21395001098.37237,1.00000591,21394874602.439255,7242954997.02,-0.06293,-0.05649726,0.00583336,20221101
8,Dogecoin,DOGE,18915505662.541267,0.14257478,132670764299.89409,7877293443.25,1.8018236,12.2406393,126.73409565,20221101
9,Cardano,ADA,13780486409.712208,0.40140198,34330887700.018,452398724.18,-0.03280857,-1.21437108,-0.14570602,20221101
10,Solana,SOL,11587894781.754704,32.24842251,359332143.34457916,729292793.36,-0.27808495,-1.11194439,4.228985,20221101
11,Polygon,MATIC,7645440495.977713,0.87533348,8734317475.28493,303482225.67,-0.34340098,-3.16976244,-4.8280595,20221101
12,Polkadot,DOT,7328802696.231096,6.47310675,1132192466.7111385,242123432.36,-0.08670653,-2.37972044,0.39935452,20221101
13,Shiba Inu,SHIB,7066304650.235382,1.287e-05,549063278876301.94,950860118.32,-0.05688357,3.2045625,25.76323592,20221101
14,Dai,DAI,6113746795.094309,0.99999743,6113762517.914891,210187761.43,0.00804311,0.0117621,0.00437759,20221101
15,TRON,TRX,5794936266.397549,0.06281485,92254241274.52837,300855551.67,0.0046367,-0.77954753,0.6447215,20221101
16,Avalanche,AVAX,5574960217.189031,18.66878408,298624709.24969697,281528846.27,-0.11718844,-3.32870278,11.99952145,20221101
17,Uniswap,UNI,5433342799.663344,7.12841291,762209326.5354977,215445341.41,-0.23475729,2.21521995,8.42233067,20221101
18,Wrapped Bitcoin,WBTC,5028223147.897628,20483.25095931,245479.74136945,94896794.35,0.18119247,-0.06691364,1.87999626,20221101
19,UNUS SED LEO,LEO,4334132993.592657,4.5433348,953954130.0,3000394.97,0.03310289,0.15933974,9.53118719,20221101
20,Cosmos,ATOM,4039490862.183196,14.10583047,286370297.0,258061872.31,-0.256602,-1.51497925,17.35585098,20221101
21,Litecoin,LTC,3942517637.216165,55.1271876,71516756.22976825,427975211.14,0.05465178,0.07761256,-1.60279288,20221101
22,Chainlink,LINK,3782346708.153993,7.69395227,491599970.4527867,343248748.15,0.46795277,-2.13307909,8.67109484,20221101
23,FTX Token,FTT,3444678613.39026,25.87347671,133135513.73569998,61710158.32,0.10408779,-0.90371472,8.365203,20221101
24,Ethereum Classic,ETC,3311301698.3540726,24.04918205,137688745.1329386,334512851.86,0.19721007,-0.94036529,-2.79705789,20221101
25,Cronos,CRO,2830283872.6847887,0.11203271,25263013692.0,33366058.21,0.15605352,-2.44491484,3.37556874,20221101
26,Stellar,XLM,2816561730.711073,0.10992554,25622451814.00907,76900644.64,0.20175376,-1.33744114,-1.86459278,20221101
27,Monero,XMR,2723234644.126165,149.66827977,18195135.5917385,80351279.93,-0.31658903,0.3499773,3.80246678,20221101
28,Algorand,ALGO,2542680781.754542,0.36001841,7062640946.547902,148882729.53,-0.05656393,0.25533555,8.5351292,20221101
29,NEAR Protocol,NEAR,2469939484.15623,3.02047751,817731461.0,283799853.29,0.14575272,-2.79023435,0.36618833,20221101
30,Bitcoin Cash,BCH,2210078001.686527,115.00501674,19217231.25,456423614.31,0.03312629,-0.0911591,1.95861288,20221101
