Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1150606762880.2139,61004.40802135,18861043.0,36150572843.25,-0.220510533813,-0.512973078332,-3.2287803404,20211101
2,Ethereum,ETH,511040780622.94354,4324.62679378,118169914.999,17985288261.13,0.246491057616,0.85241853212,2.53089100089,20211101
3,Binance Coin,BNB,91950123402.51402,551.25593861,166801148.0,2535579528.54,1.291426728285,5.128397014682,13.744257571314,20211101
4,Tether,USDT,70265729006.63759,1.00029138,70245260761.65137,87025283378.0,-0.036598173355,-0.008502940772,0.091649243972,20211101
5,Cardano,ADA,64877257646.36381,1.95000232,33270348896.74,2649338831.49,0.145801347425,-0.764541398005,-9.05120956683,20211101
6,Solana,SOL,61255124966.591965,203.54508437,300941313.1120979,3157612663.38,0.028913307527,0.555313373215,-3.121882325809,20211101
7,XRP,XRP,51381421184.103,1.09286742,47015237181.0,3655823942.64,-0.119670390034,-1.830672985415,-0.209158176051,20211101
8,Polkadot,DOT,49361441373.138336,49.98225522,987579314.957085,4338984539.27,0.741396309555,16.939176902426,12.252514018983,20211101
9,SHIBA INU,SHIB,39352018192.19444,7.167e-05,549095509738353.0,8120747917.82,0.633395043429,6.588217648943,69.966193032729,20211101
10,Dogecoin,DOGE,35852731431.06563,0.27172777,131943568830.3418,2784956027.04,0.198564850808,-3.039018406099,2.652294897834,20211101
11,USD Coin,USDC,33269412394.127987,0.99986108,33274034920.869854,4358098742.89,-0.025895560517,0.013699942396,0.021099401339,20211101
12,Terra,LUNA,17636177669.160076,44.05930628,400282690.7629845,559201533.26,1.607437886076,2.726834085385,2.964442090988,20211101
13,Uniswap,UNI,16085757276.58764,25.63074814,627596088.553873,356990406.32,0.172000902739,2.552742048053,-4.023937802563,20211101
14,Chainlink,LINK,14599223761.238472,31.56523717,462509553.9174637,1143381017.68,0.355002507842,5.270068086347,-2.756841476767,20211101
15,Avalanche,AVAX,14334601728.031427,65.07251558,220286577.20755112,553398868.83,0.872471722997,1.220623767624,-6.805868603382,20211101
16,Wrapped Bitcoin,WBTC,14058452581.087585,61054.31287391,230261.41675071,398919751.47,-0.161666229839,-0.531571593909,-3.22237284585,20211101
17,Binance USD,BUSD,13701366460.460743,0.9997373,13704966705.95,7578147023.94,-0.022260886871,0.003371475007,0.013634936497,20211101
18,Litecoin,LTC,13607653391.077044,197.5549895,68880332.6373302,2301982951.15,0.470558900873,2.991720709819,1.154859810332,20211101
19,Polygon,MATIC,12915427640.853275,1.90389656,6783681381.27,1201666926.3,0.345498259344,-1.607568093615,13.702861218611,20211101
20,Algorand,ALGO,11377624521.202654,1.83367236,6204829603.589965,285592980.32,0.296682364451,0.272465981922,-10.287517933096,20211101
21,Bitcoin Cash,BCH,11100353663.684093,587.67282563,18888662.5,1208247148.47,-0.043727834109,-1.436640034608,-5.472383870319,20211101
22,Stellar,XLM,8867343637.897106,0.36655237,24191205323.11778,631127554.17,0.369299488945,-1.689256421939,-5.235677248237,20211101
23,VeChain,VET,8807035965.858927,0.13693473,64315576989.0,542258935.24,0.424729949464,3.167373453397,-3.886011727111,20211101
24,Cosmos,ATOM,8363264620.587484,37.35795576,223868368.870663,641024624.84,-0.179779164775,0.254239046014,5.915796946123,20211101
25,Axie Infinity,AXS,8348339842.836363,137.06587601,60907500.0,513865367.87,0.13001891167,-0.886743228785,3.950881249068,20211101
26,Internet Computer,ICP,8188118397.694701,46.93277102,174464840.23,392880478.17,1.126796345488,4.217440905118,-3.982582000488,20211101
27,Filecoin,FIL,7616141923.920585,63.92739625,119137371.0,589412734.39,0.956836524478,-0.749791754452,0.004553452514,20211101
28,THETA,THETA,7331012993.705256,7.33101299,1000000000.0,413709863.47,0.470347230158,1.994615480289,7.925744303546,20211101
29,TRON,TRX,7205259480.009418,0.10054834,71659657369.49,1724266846.93,0.213468960036,-0.96347395643,-0.158794628864,20211101
30,FTX Token,FTT,7105001462.557652,59.13499387,120148849.21874374,245339304.51,0.435109867875,-0.408806558345,-9.847345234323,20211101
31,Ethereum Classic,ETC,7025947954.760691,53.7965985,130602085.45196778,842372552.31,-0.022845338977,-0.973488155519,-2.834751142283,20211101
32,Fantom,FTM,6881893063.965011,2.70407705,2545006273.0,593534901.92,0.469958012012,-5.64304866237,-11.228494035779,20211101
