Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,370142714486.89215,19312.09473213,19166368.0,18719537669.88,-0.0591448,-0.61597371,1.98069037,20221001
2,Ethereum,ETH,160822630102.8611,1311.64443054,122611453.499,6227961236.53,-0.11149012,-1.23000525,-0.48170258,20221001
3,Tether,USDT,67952350803.33069,1.00004307,67949424451.968994,27312920842.68,0.00100307,-0.00059382,-0.00065791,20221001
4,USD Coin,USDC,47256359715.89198,0.99998384,47257123623.2317,3108134491.35,-0.0006675,-0.00825173,0.00104683,20221001
5,BNB,BNB,45637780786.7289,282.87191984,161337261.09,593375648.12,-0.16069047,-0.46460838,2.81190037,20221001
6,XRP,XRP,23708298085.17946,0.47510985,49900666456.0,1544057825.33,0.27556989,-0.9722488,-2.78410723,20221001
7,Binance USD,BUSD,21049010411.250687,1.00032225,21042229623.12,4401538575.64,0.00602492,0.03188773,0.03150821,20221001
8,Cardano,ADA,14738901589.749075,0.43029301,34253174508.627,317805814.82,0.03053425,-0.94870392,-4.71805924,20221001
9,Solana,SOL,11535862854.844137,32.46939297,355284216.90577406,572976679.25,-0.26788733,-2.23726851,-2.96825941,20221001
10,Dogecoin,DOGE,8043439065.287175,0.06062707,132670764299.89409,347895210.93,-0.15040715,-1.66366374,-4.122789,20221001
11,Polkadot,DOT,7039058221.067154,6.27225694,1122252848.2254703,177864860.9,-0.19182602,-0.67983535,-0.09675484,20221001
12,Dai,DAI,6860318993.144627,0.99946821,6863969182.131705,359043006.56,-0.02865159,-0.03499369,-0.00855352,20221001
13,Polygon,MATIC,6689444281.453111,0.7658806,8734317475.28493,178022048.04,-0.22519822,-1.48764673,1.55401296,20221001
14,Shiba Inu,SHIB,6129346653.980975,1.116e-05,549063278876301.94,172808216.04,-0.00496852,-1.34838149,-0.7853179,20221001
15,TRON,TRX,5584311567.87287,0.06047484,92341079146.17392,292352772.02,-0.04275001,-0.88341783,1.00791452,20221001
16,Avalanche,AVAX,5023280053.324938,16.97086417,295994358.5434917,134160561.22,-0.36196229,-1.31036385,-3.70373502,20221001
17,Uniswap,UNI,4884768211.179961,6.40869646,762209326.5354977,99057922.08,-0.63260363,-0.64325784,10.4425139,20221001
18,Wrapped Bitcoin,WBTC,4728301284.858724,19310.50239958,244856.46137105,65672712.57,0.00974206,-0.60322008,2.09748438,20221001
19,UNUS SED LEO,LEO,3930988645.6201296,4.1207313,953954130.0,3145024.32,0.04276693,-1.64680913,-3.25261575,20221001
20,Ethereum Classic,ETC,3778369446.3046317,27.54753516,137158167.68503788,251507532.19,-0.03680361,-0.64545833,-4.10344596,20221001
21,Litecoin,LTC,3771841328.4567013,52.9068671,71292093.73066282,256914102.54,-0.04964065,-0.91796999,-1.14431811,20221001
22,Chainlink,LINK,3631671157.640426,7.38745194,491599970.4527867,313342363.59,0.02589242,-2.55493931,-3.26718803,20221001
23,Cosmos,ATOM,3631174922.4667287,12.67999845,286370297.0,179390041.69,-0.31402709,-2.58205145,-7.14939984,20221001
24,FTX Token,FTT,3253364733.0350432,24.28332598,133975252.65999673,47612081.14,-0.12849138,0.17755797,2.52002485,20221001
25,Stellar,XLM,3092296556.348275,0.1213521,25482020143.978,267535245.21,-0.06421858,6.04792052,2.66669703,20221001
26,NEAR Protocol,NEAR,2838315434.664126,3.55464837,798479945.0,87773307.52,-0.18292278,-0.08687135,-4.02854113,20221001
27,Cronos,CRO,2804684393.495904,0.11101939,25263013692.0,11770023.29,-0.31905043,1.17189651,-6.17660223,20221001
28,Monero,XMR,2561314573.970038,140.8728464,18181747.86259165,60837078.46,-0.68563053,-4.36804036,-0.62936688,20221001
29,Algorand,ALGO,2461221950.716172,0.35509563,6931152454.698685,120498787.82,-0.56752984,0.75895765,-7.51957285,20221001
30,Bitcoin Cash,BCH,2248642092.342768,117.18318708,19189118.75,202425470.7,0.05534547,-2.38012546,-0.62548634,20221001
31,Terra Classic,LUNC,2049080715.7217557,0.00033313,6151072613161.0,555731368.17,0.98994653,9.87979404,47.40475546,20221001
32,Flow,FLOW,1744862762.8348386,1.68390539,1036200000.0,24705964.35,-0.00895463,-0.16253137,0.0791086,20221001
33,Toncoin,TON,1696452908.9478683,1.38893996,1221401181.0,10230289.34,0.62020377,1.65192224,7.13315601,20221001
34,VeChain,VET,1691833089.5619724,0.02333204,72511146418.0,45363060.61,-0.2895844,1.18280345,1.9873021,20221001
35,Quant,QNT,1651522444.9634805,136.79767133,12072738.0,60081089.08,-0.51580377,-3.59919298,19.07260869,20221001
36,Filecoin,FIL,1613656395.6595366,5.51721451,292476646.0,108329988.86,-0.69820758,-2.93812007,-1.02304373,20221001
37,ApeCoin,APE,1609855735.6726897,5.24596574,306875000.0,100139951.3,-0.08624564,-3.03551914,-3.35260269,20221001
38,Internet Computer,ICP,1603817254.4848216,6.11552833,262253262.0382471,27724232.57,0.68900252,0.81697299,0.97537941,20221001
39,Chiliz,CHZ,1429080287.2553716,0.23816469,6000386952.730388,286784681.24,-0.93828944,1.3592738,-10.09405999,20221001
40,Hedera,HBAR,1324267181.4613078,0.05765663,22968168350.94327,23367221.02,0.0145347,0.58691381,-5.68374818,20221001
41,Decentraland,MANA,1285706723.6036527,0.6930719,1855084191.7804768,61036195.23,-0.05595137,-0.72609929,-2.13773843,20221001
42,Tezos,XTZ,1284031267.7702222,1.40974364,910826074.097137,13301107.24,0.06155205,-0.86572484,-4.64858882,20221001
43,The Sandbox,SAND,1253632964.9779859,0.83605065,1499470108.2233226,89386141.83,-0.03658127,-0.83562399,-6.00414482,20221001
44,EOS,EOS,1224420559.4283316,1.22188245,1002077213.6034,163115181.58,-0.13939995,3.39897417,1.97896753,20221001
45,Elrond,EGLD,1124596366.122908,47.84920657,23502926.10542841,26711892.08,-0.39681038,0.78713752,-0.34260887,20221001
46,Theta Network,THETA,1060866155.0658978,1.06086616,1000000000.0,15731017.94,-0.1004797,-1.25551994,-3.73888828,20221001
47,Aave,AAVE,1050124628.4231334,74.51289851,14093192.58056459,70284777.88,-0.01417938,-0.00711191,-0.71668765,20221001
48,Axie Infinity,AXS,1044578334.2551438,12.57676732,83056186.67033975,31646194.68,-0.18279515,0.0606126,-0.9585021,20221001
49,OKB,OKB,959747155.347307,15.99578592,60000000.0,12766999.79,0.11013258,-0.34039921,5.57456764,20221001
50,Pax Dollar,USDP,946209851.7814109,1.0005995,945642940.11,77841069.73,-0.00418918,-0.08629771,0.18711822,20221001
51,Bitcoin SV,BSV,927296979.4238634,48.33411269,19185145.39423905,52668426.31,-0.02642831,-1.26319701,-2.03620212,20221001
52,KuCoin Token,KCS,894451137.9376671,9.09181137,98379860.95,1017931.51,0.10026146,-0.60514133,2.01074493,20221001
53,TrueUSD,TUSD,884693533.3460108,1.00005701,884643097.1233101,73772386.72,0.02156432,0.01667253,0.02196633,20221001
