Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,367709366218.77454,19269.36668591,19082587.0,30767551158.55,-0.400300699982,-2.604836659507,-9.242280049463,20220701
2,Ethereum,ETH,128626459283.34833,1059.76738218,121372351.5615,17499453625.04,-0.565078142593,-0.705652226388,-13.618460531333,20220701
3,Tether,USDT,66157189642.30661,0.99886718,66232218609.988235,49683415219.76,-0.005823949637,0.004806362694,-0.045825783744,20220701
4,USD Coin,USDC,55812506572.95495,1.00017744,55802605112.71548,5311122205.81,0.003668470206,0.026303010492,0.031353327519,20220701
5,BNB,BNB,35270351269.02322,216.01546298,163276974.63,1234215933.52,-0.609755800957,-1.497781010686,-10.082841884743,20220701
6,Binance USD,BUSD,17578477083.90496,1.00178106,17547224379.459255,5260378584.74,0.147390144907,0.036608217526,0.007898363118,20220701
7,XRP,XRP,15164098193.889807,0.31367657,48343101197.0,1249145615.03,-0.057535807643,-5.361692644493,-14.665924373331,20220701
8,Cardano,ADA,15124139829.101322,0.44808861,33752565071.288,796619667.95,-0.547680326745,-2.34515558333,-10.242936502285,20220701
9,Solana,SOL,11260787475.612175,32.80307008,343284559.8895134,1427407654.72,-0.571682580329,-2.33815099436,-22.289794361175,20220701
10,Dogecoin,DOGE,8779456011.55368,0.06617476,132670764299.89409,472441457.89,0.068768611551,0.134943944451,-1.41427686016,20220701
11,Dai,DAI,6859377604.443621,0.99996982,6859584639.176987,345750427.5,0.00783852694,-0.019267139985,-0.04169246235,20220701
12,Polkadot,DOT,6646336024.21645,6.72992632,987579314.957085,623803205.25,-0.763141712589,-4.402596023844,-17.986813159641,20220701
13,TRON,TRX,6006650856.206432,0.06494415,92489487676.27888,775984995.46,-0.058575166943,0.292321336799,-1.451980614333,20220701
14,UNUS SED LEO,LEO,5518203744.01835,5.78455879,953954130.0,7069606.17,-0.251391050523,0.249768119626,-1.009842232024,20220701
15,Shiba Inu,SHIB,5489890381.332696,1e-05,549063278876301.94,423518491.06,-0.05262430414,-3.080287838436,-8.031492924902,20220701
16,Wrapped Bitcoin,WBTC,5034080905.023647,19288.49991908,260988.72002186,232695093.33,-0.337881575589,-2.131987877759,-9.206340700952,20220701
17,Avalanche,AVAX,4542941886.123096,16.08592052,282417277.91909945,490786364.41,-0.58006986926,-4.982149267664,-21.718653567271,20220701
18,Polygon,MATIC,3693034625.8634305,0.46123705,8006803852.62,656930196.91,-0.763617678,-3.379811232261,-24.659194303531,20220701
19,Litecoin,LTC,3610009106.311601,51.11524102,70624906.27791464,628538817.52,-0.493618796611,-4.721828143864,-8.710203179077,20220701
20,Uniswap,UNI,3553261490.0164638,4.84006253,734135450.7457277,125566536.18,-0.650485299636,-2.793770917491,-11.80359066125,20220701
21,FTX Token,FTT,3323660826.009088,24.55630903,135348550.21874374,95724750.35,-0.493432998227,0.096389795947,-8.134795479007,20220701
22,Cronos,CRO,2844073899.376557,0.11257857,25263013692.0,24245095.05,-0.387472090414,-1.894185735393,-11.430495391136,20220701
23,Chainlink,LINK,2835199201.267373,6.06979101,467099970.5305637,400896573.46,-0.430313493202,-2.929368743619,-16.735555270426,20220701
24,Stellar,XLM,2738690110.3219357,0.1093577,25043413411.513565,164310601.37,-0.340724239581,-2.316238151194,-14.461066047092,20220701
25,NEAR Protocol,NEAR,2424272986.1397395,3.34615167,724495847.0,232299773.09,-0.622106958246,0.411356514803,-16.363726440829,20220701
26,Cosmos,ATOM,2315554599.5824776,8.08587561,286370297.0,539936619.37,-0.396993068671,7.429548400306,-2.331127105964,20220701
27,Algorand,ALGO,2097042211.8503773,0.3038071,6902545096.467712,110957488.51,-0.836501537555,-3.474302451607,-13.335584010474,20220701
28,Monero,XMR,2087047833.8013065,115.03934064,18142035.77836501,73585317.21,1.425809228849,2.019025067079,-9.0347096884,20220701
29,Ethereum Classic,ETC,1974237381.7976513,14.56043528,135589173.2164077,248651747.69,-0.724298981469,-2.391513244675,-11.099682618891,20220701
30,Bitcoin Cash,BCH,1937667332.9595325,101.41801986,19105750.0,760197665.06,-0.184613414906,-1.281710110834,-11.456105256812,20220701
31,VeChain,VET,1605496096.1803231,0.02214137,72511146418.0,110536008.35,-0.63826306126,-2.603246532889,-12.982969457259,20220701
32,Decentraland,MANA,1538040002.8747838,0.8317252,1849216540.8482091,216236575.26,-0.496294896968,-5.403478296897,-11.357698702108,20220701
33,Flow,FLOW,1507449125.747556,1.45478588,1036200000.0,36148335.76,-0.98981430153,-3.194081338919,-14.799407961662,20220701
34,ApeCoin,APE,1354520991.8601408,4.52213581,299531250.0,259241662.73,-1.623024165317,-2.071002234574,0.637798844863,20220701
35,The Sandbox,SAND,1337988400.8924313,1.06305472,1258626081.2233226,445435559.21,-0.83034805026,-4.979923418698,-3.645826839408,20220701
36,Hedera,HBAR,1297683134.6703804,0.06154598,21084776583.751095,25096176.41,-0.637150438825,-2.674999078973,-16.735990123558,20220701
37,Internet Computer,ICP,1264415556.2995958,5.22690091,241905400.0834777,67738770.76,-0.585658494959,-2.003064746552,-14.742281658978,20220701
38,Tezos,XTZ,1236270127.8940544,1.37367748,899971167.122884,60742009.39,-0.510288619494,-3.030552442331,-10.588061117666,20220701
39,Filecoin,FIL,1203537345.0089517,5.3110707,226609174.0,123090113.08,-0.520717766771,-1.443464419391,-13.187457435215,20220701
40,TrueUSD,TUSD,1205779368.2510154,1.00061646,1205036511.3525672,73236158.84,0.070631674751,0.008163029812,0.034271860386,20220701
41,Theta Network,THETA,1162100023.934954,1.16210002,1000000000.0,51310481.14,-0.334322715698,-2.249490615177,-16.396133746023,20220701
42,Axie Infinity,AXS,1153171599.8237946,13.98196037,82475673.61191317,202927682.2,-0.42596175325,-3.800034491115,-18.342329680395,20220701
43,Elrond,EGLD,1143679898.0820746,50.84162471,22494951.81700794,51802593.97,-0.519915389512,0.574540857054,-19.409370243693,20220701
44,Helium,HNT,1091396722.9708064,9.02624863,120913656.1404089,10544334.69,-1.033994285381,-3.623567660972,-20.412963490602,20220701
45,Bitcoin SV,BSV,993446517.8787446,52.00607812,19102507.89423905,80965954.58,-0.303195454371,-6.154948504549,-19.175134004511,20220701
46,Pax Dollar,USDP,943244695.2223468,0.9974639,945642940.11,60910910.0,0.027175977291,-0.516360779092,-0.14538377022,20220701
47,EOS,EOS,904484897.5445622,0.91055926,993328975.1047,183582007.73,-0.384617659296,-1.306600932305,-9.297740655802,20220701
48,Maker,MKR,870324367.534797,890.23807003,977631.03695089,151712524.87,-0.089016895968,-1.271911623111,-15.939891613471,20220701
49,KuCoin Token,KCS,863080881.053451,8.77294268,98379860.95,6672664.96,-1.081475995841,-11.033384469192,-19.621676354918,20220701
50,Zcash,ZEC,783212058.4189625,53.17956797,14727687.5,60635328.15,-0.330989065897,-2.572309997305,-23.167017384679,20220701
51,Aave,AAVE,781315364.1045786,56.14602392,13915773.71868821,128961935.03,-0.798783341944,-1.44609541291,-21.183215406285,20220701
52,Neutrino USD,USDN,766684152.8567481,0.98505527,778315870.216428,6571759.27,0.253336203574,0.033982432239,-0.733007074108,20220701
53,BitTorrent-New,BTT,759079092.4062848,8.1e-07,934782625000000.0,70533534.77,-0.12001762386,0.818605649187,-8.411917556982,20220701
54,IOTA,MIOTA,729070261.0213537,0.26229981,2779530283.0,10493342.15,-0.601297641727,-2.243014310739,-14.271688596674,20220701
55,OKB,OKB,725490312.6696484,12.09150521,60000000.0,10738789.55,-0.00556610438,-1.141094987386,-3.943773401183,20220701
56,USDD,USDD,717384354.2447559,0.99179147,723321764.61,145846591.59,-0.015316925688,-0.058982827006,1.831339494279,20220701
57,eCash,XEC,714742340.8011408,3.742e-05,19102704673303.0,6428045.29,-0.827281715596,-1.827636190819,-13.548791478038,20220701
58,Klaytn,KLAY,678486418.6202017,0.23290751,2913115302.2,41282480.49,-0.360954030549,-2.448258251627,-8.284272790864,20220701
59,Huobi Token,HT,666205220.2115707,4.31454853,154409022.25441208,39456113.8,0.261412437693,-10.938141736651,-22.218880248238,20220701
60,The Graph,GRT,634655109.3508396,0.091979,6900000000.0,51980075.94,-0.707113936475,-3.468808773446,-20.68954349299,20220701
61,Quant,QNT,632213981.9623631,52.36707547,12072738.0,35172069.95,-0.911600956453,-1.254016973178,-10.542999975445,20220701
62,Fantom,FTM,626338048.4225173,0.24610472,2545006273.0,165332584.37,-0.450141977575,-2.060066167809,-18.288611841757,20220701
63,TerraClassicUSD,USTC,651425658.3835529,0.06352692,10254324408.379356,174358602.68,-7.455850370146,35.699812321145,359.468487170259,20220701
64,PAX Gold,PAXG,603199472.6176128,1807.82359427,333660.582,31234854.59,0.003614561664,-0.384868034647,-0.938669010047,20220701
65,Basic Attention Token,BAT,600494229.1768011,0.40094653,1497691558.0663347,120413432.66,-0.120365650243,2.577626305501,-7.991641210758,20220701
