date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2023-01-31,10490.996092838644,7,0,0.5,0,0.5,0.5,,
2023-02-01,10443.600636234185,7,0,0.5,0,0.5,0.5,-0.004517727028495622,-0.004527962797154296
2023-02-02,10747.079319198612,7,0,0.5,0,0.5,0.5,0.029058817311675478,0.02864461489928879
2023-02-03,10794.367739846142,7,0,0.5,0,0.5,0.5,0.004400118324525026,0.004390466107463799
2023-02-04,10525.005972765202,7,0,0.5,0,0.5,0.5,-0.024953917966554218,-0.025270545477132807
2023-02-05,10599.83567689746,7,0,0.5,0,0.5,0.5,0.007109706571748253,0.0070845517664628235
2023-02-06,11238.914895726408,7,0,0.5,0,0.5,0.5,0.060291426990876085,0.05854380146080811
2023-02-07,11085.461901247212,7,0,0.5,0,0.5,0.5,-0.013653719767692696,-0.01374778904455991
2023-02-08,10477.999799967798,7,0,0.5,0,0.5,0.5,-0.05479808660125107,-0.05635670933928245
2023-02-09,10480.947971498914,7,0,0.5,0,0.5,0.5,0.0002813677789079705,0.00028132820241799205
2023-02-10,10804.742960823336,7,0,0.5,0,0.5,0.5,0.03089367395057452,0.030426070667747575
2023-02-11,10620.820008944422,7,0,0.5,0,0.5,0.5,-0.017022427330830148,-0.01716897428428478
2023-02-12,10510.070608976102,7,0,0.5,0,0.5,0.5,-0.010427575260201216,-0.010482323348888666
2023-02-13,11011.120866516256,7,0,0.5,0,0.5,0.5,0.047673348370488755,0.046571846827099944
2023-02-14,11552.05711427183,7,0,0.5,0,0.5,0.5,0.04912635637308371,0.04795777628129247
2023-02-15,11112.834708273873,7,0,0.5,0,0.5,0.5,-0.03802114217867969,-0.03876280587465018
2023-02-16,11401.980915164846,7,0,0.5,0,0.5,0.5,0.026019122436482744,0.025686384427217542
2023-02-17,11455.11013636532,7,0,0.5,0,0.5,0.5,0.004659648318636522,0.004648825763920173
2023-02-18,11189.806089265629,7,0,0.5,0,0.5,0.5,-0.023160322680570222,-0.023432737314213723
