date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2023-01-31,10326.76762092878,7,7,0.5,0.5,0.0,1.0,,
2023-02-01,10295.98923701525,7,7,0.5,0.5,0.0,1.0,-0.002980447032733924,-0.002984897409933511
2023-02-02,10535.136968355926,7,7,0.5,0.5,0.0,1.0,0.023227270914475406,0.022961623502063728
2023-02-03,10580.568389063543,7,7,0.5,0.5,0.0,1.0,0.004312371148479377,0.004303099521592185
2023-02-04,10440.634201376619,7,7,0.5,0.5,0.0,1.0,-0.01322558321456202,-0.013313820093246397
2023-02-05,10600.628509731756,7,7,0.5,0.5,0.0,1.0,0.015324194418576687,0.015207964863409825
2023-02-06,11002.66084686659,7,7,0.5,0.5,0.0,1.0,0.03792533025431033,0.03722384598498179
2023-02-07,10950.291377675767,7,7,0.5,0.5,0.0,1.0,-0.004759709484795982,-0.004771072974263404
2023-02-08,10663.75759065335,7,7,0.5,0.5,0.0,1.0,-0.02616677284100133,-0.026515214682974377
2023-02-09,10684.823773329377,7,7,0.5,0.5,0.0,1.0,0.0019754933940445696,0.0019735446730045833
2023-02-10,10936.594645787223,7,7,0.5,0.5,0.0,1.0,0.02356340898071685,0.023290077283454398
2023-02-11,10821.4954616321,7,7,0.5,0.5,0.0,1.0,-0.010524225125181919,-0.010579996427367868
2023-02-12,10768.535388802386,7,7,0.5,0.5,0.0,1.0,-0.004893969878514981,-0.004905984564804784
2023-02-13,11107.727111217411,7,7,0.5,0.5,0.0,1.0,0.03149840810921534,0.03101251025043652
2023-02-14,11279.28357948485,7,7,0.5,0.5,0.0,1.0,0.015444786007948297,0.01532672932226819
2023-02-15,11072.367967422058,7,7,0.5,0.5,0.0,1.0,-0.018344747749683088,-0.018515099220971894
2023-02-16,11037.595299528093,7,7,0.5,0.5,0.0,1.0,-0.0031404906336455207,-0.0031454323232877807
2023-02-17,11003.460941317408,7,7,0.5,0.5,0.0,1.0,-0.0030925538837381916,-0.0030973457103717164
2023-02-18,10794.201287426291,7,7,0.5,0.5,0.0,1.0,-0.01901762136541585,-0.019200782233981927
2023-02-19,10726.598974997032,7,7,0.5,0.5,0.0,1.0,-0.006262836001400651,-0.006282529827986293
2023-02-20,10660.72608015964,7,7,0.5,0.5,0.0,1.0,-0.006141079291855367,-0.006160013275821169
2023-02-21,10723.60916326314,7,7,0.5,0.5,0.0,1.0,0.005898574133757162,0.005881245654175553
2023-02-22,10751.324586217452,7,7,0.5,0.5,0.0,1.0,0.0025845237860084858,0.002581189647945428
2023-02-23,10653.566266758444,7,7,0.5,0.5,0.0,1.0,-0.009092676783689302,-0.009134267475008864
2023-02-24,10550.544171824298,7,7,0.5,0.5,0.0,1.0,-0.00967019797451285,-0.009717257971020583
2023-02-25,10757.750601632353,7,7,0.5,0.5,0.0,1.0,0.019639406881154953,0.019449042126776374
2023-02-26,10796.685081086664,7,7,0.5,0.5,0.0,1.0,0.003619202647103803,0.0036126690926298445
2023-02-27,10708.620975032658,7,7,0.5,0.5,0.0,1.0,-0.008156587451853547,-0.008190034410811401
2023-02-28,10819.953713739811,8,8,0.5,0.5,0.0,1.0,0.010396552363439504,0.010342879898124472
2023-03-01,10617.531391972698,8,8,0.5,0.5,0.0,1.0,-0.018708242855980606,-0.018885455739729412
2023-03-02,10542.62436546698,8,8,0.5,0.5,0.0,1.0,-0.007055032261298555,-0.007080036675438214
2023-03-03,10424.30341866348,8,8,0.5,0.5,0.0,1.0,-0.011223101829471172,-0.011286556052320334
2023-03-04,10566.780387249386,8,8,0.5,0.5,0.0,1.0,0.013667768757653187,0.013575207258674041
2023-03-05,10638.055631500787,8,8,0.5,0.5,0.0,1.0,0.006745218660681784,0.006722571456481658
2023-03-06,10713.577952080002,8,8,0.5,0.5,0.0,1.0,0.00709925978912751,0.007074178679265509
2023-03-07,10445.441921496404,8,8,0.5,0.5,0.0,1.0,-0.02502768279494727,-0.02534620099756999
2023-03-08,10418.203176116522,8,8,0.5,0.5,0.0,1.0,-0.002607715938166777,-0.002611121951940006
2023-03-09,10338.072456197202,8,8,0.5,0.5,0.0,1.0,-0.0076914145908593134,-0.0077211460695999065
2023-03-10,10096.997707091277,8,8,0.5,0.5,0.0,1.0,-0.02331911970315237,-0.02359531254006717
2023-03-11,10350.97814894492,8,8,0.5,0.5,0.0,1.0,0.025154055613508586,0.02484289945625529
2023-03-12,10495.426675889732,8,8,0.5,0.5,0.0,1.0,0.01395506056203355,0.013858585214523246
2023-03-13,10776.00513855493,8,8,0.5,0.5,0.0,1.0,0.026733402207434587,0.02638230835492382
2023-03-14,10503.877897231454,8,8,0.5,0.5,0.0,1.0,-0.025253072713360747,-0.025577403433566098
2023-03-15,10591.833428490547,8,8,0.5,0.5,0.0,1.0,0.008373624686009995,0.008338760382671746
2023-03-16,10690.530241035463,8,8,0.5,0.5,0.0,1.0,0.009318199083402812,0.009275052491575392
2023-03-17,10579.576460048507,8,8,0.5,0.5,0.0,1.0,-0.010378697640371581,-0.010432931903099069
2023-03-18,10578.324607563525,8,8,0.5,0.5,0.0,1.0,-0.00011832727800675791,-0.00011833427923141416
2023-03-19,10450.557320981408,8,8,0.5,0.5,0.0,1.0,-0.012078215721491703,-0.012151750078051296
2023-03-20,10361.766177412585,8,8,0.5,0.5,0.0,1.0,-0.00849630702379478,-0.008532606393614936
